goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	levelStatusCode	levelStatusDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	NODATA	No data available	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data		True	NA		True	NA	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	NODATA	No data available	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data		True	NA		True	NA	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	NODATA	No data available	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data		True	NA		True	NA	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	MLOWIMP	Medium-low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	32.0	False	32	32.0	False	32	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	LOWIMP	Low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	30.0	False	30	30.0	False	30	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	LOWIMP	Low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	25.0	False	25	25.0	False	25	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	HIGIMP	High level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	75.0	False	75	75.0	False	75	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	MHIGIMP	Medium-high level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	55.0	False	55	55.0	False	55	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	MHIGIMP	Medium-high level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	70.0	False	70	70.0	False	70	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	NODATA	No data available	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data		True	NA		True	NA	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	MLOWIMP	Medium-low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	47.0	False	47	47.0	False	47	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	MHIGIMP	Medium-high level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	59.0	False	59	59.0	False	59	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	MLOWIMP	Medium-low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	39.0	False	39	39.0	False	39	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	LOWIMP	Low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	22.0	False	22	22.0	False	22	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204	MLOWIMP	Medium-low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	40.0	False	40	40.0	False	40	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204	HIGIMP	High level of implementation																	
