goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2017	value_latest_year	latest_year
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	624	Guinea-Bissau	011	Western Africa	Country	GNB	1	-14.40182514	12.11760394	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	626	Timor-Leste	035	South-Eastern Asia	Country	TLS	1	125.9451052	-8.797497247	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	91.873342	91.873342	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	630	Puerto Rico	029	Caribbean	Country	PRI	0	-66.47591017	18.22753799	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	83.333333	83.333333	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	634	Qatar	145	Western Asia	Country	QAT	1	51.19152467	25.28355379	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	638	Réunion	014	Eastern Africa	Country	REU	0	55.53171398	-21.13183266	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	77.777778	77.777778	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	642	Romania	151	Eastern Europe	Country	ROU	1	24.98481009	45.83893563	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	96.832533	96.832533	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	643	Russian Federation	151	Eastern Europe	Country	RUS	1	99.01404926	61.61899849	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	83.215816	83.215816	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	646	Rwanda	014	Eastern Africa	Country	RWA	1	29.92310194	-1.999842114	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	78.26087	78.26087	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	652	Saint Barthélemy	029	Caribbean	Country	BLM	0	-62.83173536	17.89513362	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	654	Saint Helena	011	Western Africa	Country	SHN	0	-5.705752501	-15.96503946	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	659	Saint Kitts and Nevis	029	Caribbean	Country	KNA	1	-62.76628613	17.33994219	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	660	Anguilla	029	Caribbean	Country	AIA	0	-63.05651612	18.21525315	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	662	Saint Lucia	029	Caribbean	Country	LCA	1	-60.96529553	13.89405601	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	663	Saint Martin (French Part)	029	Caribbean	Country	MAF	0	-63.04505461	18.0882685	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	666	Saint Pierre and Miquelon	021	Northern America	Country	SPM	0	-56.33682442	46.85812735	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	670	Saint Vincent and the Grenadines	029	Caribbean	Country	VCT	1	-61.19024321	13.24627968	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	674	San Marino	039	Southern Europe	Country	SMR	1	12.46329038	43.93841766	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	678	Sao Tome and Principe	017	Middle Africa	Country	STP	1	6.609772265	0.241554875	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	682	Saudi Arabia	145	Western Asia	Country	SAU	1	44.54763347	24.12594211	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	19.849289	19.849289	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	97.687861	97.687861	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	98.058252	98.058252	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	98.65643	98.65643	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	705	Slovenia	039	Southern Europe	Country	SVN	1	14.82209486	46.11958061	INDEX	Index			G	Global	[2017]: NV	NV = The figure has not been validated by the national statistical system for global reporting.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	706	Somalia	014	Eastern Africa	Country	SOM	1	46.20367477	4.406485729	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	66.591365	66.591365	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	710	South Africa	018	Southern Africa	Country	ZAF	1	24.67184355	-29.99957544	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	95.544282	95.544282	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	716	Zimbabwe	014	Eastern Africa	Country	ZWE	1	29.86909584	-19.00075492	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	98.121587	98.121587	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	724	Spain	039	Southern Europe	Country	ESP	1	-3.554078296	40.39211472	INDEX	Index			G	Global	[2017]: NV	NV = The figure has not been validated by the national statistical system for global reporting.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	728	South Sudan	014	Eastern Africa	Country	SSD	1	30.32618773	7.290839152	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	92.695301	92.695301	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	729	Sudan	015	Northern Africa	Country	SDN	0	29.95650159	16.02643066	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	43.260785	43.260785	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	732	Western Sahara	015	Northern Africa	Country	ESH	0	-13.13515523	24.66265342	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	740	Suriname	005	South America	Country	SUR	1	-55.90626394	4.132603197	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	744	Svalbard and Jan Mayen Islands	154	Northern Europe	Country	SJM	0	13.38071013	78.82894131	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	10.0	10.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	748	Eswatini	018	Southern Africa	Country	SWZ	1	31.50149288	-26.56471011	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109	INDEX	Index			G	Global	[2017]: NV	NV = The figure has not been validated by the national statistical system for global reporting.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	67.857143	67.857143	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	63.892113	63.892113	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	20.841777	20.841777	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	98.217469	98.217469	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	91.304348	91.304348	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	16.666667	16.666667	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	84.037955	84.037955	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	90.850283	90.850283	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	61.538462	61.538462	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	98.157164	98.157164	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	97.794927	97.794927	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	96.467466	96.467466	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	1.970301	1.970301	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	826	United Kingdom of Great Britain and Northern Ireland	154	Northern Europe	Country	GBR	1	-2.23830539	53.27691757	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	75.862069	75.862069	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	831	Guernsey	830	Channel Islands	Country	GGY	0	-2.200712402	49.71561166	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	832	Jersey	830	Channel Islands	Country	JEY	0	-2.136773508	49.22353354	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	833	Isle of Man	154	Northern Europe	Country	IMN	0	-4.538190305	54.22880901	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	834	United Republic of Tanzania	014	Eastern Africa	Country	TZA	1	34.80521182	-6.265332606	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	97.467355	97.467355	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	840	United States of America	021	Northern America	Country	USA	1	-99.13830311	39.5277871	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	86.61005	86.61005	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	850	United States Virgin Islands	029	Caribbean	Country	VIR	0	-64.76960113	17.73297693	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	854	Burkina Faso	011	Western Africa	Country	BFA	1	-1.742843829	12.27491081	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	858	Uruguay	005	South America	Country	URY	1	-56.01387025	-32.8002838	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	860	Uzbekistan	143	Central Asia	Country	UZB	1	63.11944558	41.77560518	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	54.811319	54.811319	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	862	Venezuela (Bolivarian Republic of)	005	South America	Country	VEN	1	-66.15642084	7.121324748	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	97.763488	97.763488	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	876	Wallis and Futuna Islands	061	Polynesia	Country	WLF	0	-176.2034788	-13.28471201	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	882	Samoa	061	Polynesia	Country	WSM	1	-172.4430749	-13.61541469	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	887	Yemen	145	Western Asia	Country	YEM	1	45.22389143	15.22242099	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	34.763479	34.763479	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	894	Zambia	014	Eastern Africa	Country	ZMB	1	27.850329	-14.59701056	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
