goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_1990	value_numeric_part_1990	value_is_censored_1990	value_detail_1990	nature_1991	value_numeric_part_1991	value_is_censored_1991	value_detail_1991	nature_1992	value_numeric_part_1992	value_is_censored_1992	value_detail_1992	nature_1993	value_numeric_part_1993	value_is_censored_1993	value_detail_1993	nature_1994	value_numeric_part_1994	value_is_censored_1994	value_detail_1994	nature_1995	value_numeric_part_1995	value_is_censored_1995	value_detail_1995	nature_1996	value_numeric_part_1996	value_is_censored_1996	value_detail_1996	nature_1997	value_numeric_part_1997	value_is_censored_1997	value_detail_1997	nature_1998	value_numeric_part_1998	value_is_censored_1998	value_detail_1998	nature_1999	value_numeric_part_1999	value_is_censored_1999	value_detail_1999	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2001	value_numeric_part_2001	value_is_censored_2001	value_detail_2001	nature_2002	value_numeric_part_2002	value_is_censored_2002	value_detail_2002	nature_2003	value_numeric_part_2003	value_is_censored_2003	value_detail_2003	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	nature_2018	value_numeric_part_2018	value_is_censored_2018	value_detail_2018	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	50.0	False	50	C : Country data	50.0	False	50	C : Country data	50.0	False	50	C : Country data	50.0	False	50	C : Country data	50.0	False	50	C : Country data	100.0	False	100	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	69.23077	False	69.23077	C : Country data	69.23077	False	69.23077	C : Country data	69.23077	False	69.23077	C : Country data	69.23077	False	69.23077	C : Country data	69.23077	False	69.23077	C : Country data	69.23077	False	69.23077	C : Country data	69.23077	False	69.23077	C : Country data	69.23077	False	69.23077	C : Country data	69.23077	False	69.23077	C : Country data	69.23077	False	69.23077	C : Country data	69.23077	False	69.23077	69.23077	False	69.23077	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	60.0	False	60	C : Country data	60.0	False	60	C : Country data	66.66667	False	66.66667	C : Country data	66.66667	False	66.66667	C : Country data	66.66667	False	66.66667	C : Country data	66.66667	False	66.66667	C : Country data	40.0	False	40	C : Country data	40.0	False	40	C : Country data	50.0	False	50	C : Country data	50.0	False	50	C : Country data	50.0	False	50	C : Country data	50.0	False	50	C : Country data	50.0	False	50	C : Country data	50.0	False	50	C : Country data	58.33333	False	58.33333	C : Country data	58.33333	False	58.33333	C : Country data	61.53846	False	61.53846	C : Country data	76.92308	False	76.92308	C : Country data	63.15789	False	63.15789	C : Country data	63.15789	False	63.15789	C : Country data	54.54545	False	54.54545	C : Country data	54.54545	False	54.54545	C : Country data	54.54545	False	54.54545	C : Country data	54.54545	False	54.54545	C : Country data	54.54545	False	54.54545	C : Country data	54.54545	False	54.54545	C : Country data	54.54545	False	54.54545	C : Country data	50.0	False	50	C : Country data	75.0	False	75	75.0	False	75	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021	PERCENT	Percentage			G	Global	[1994-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1994-2018]: DAD-IS 2018 http://www.fao.org/dad-is/																		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	PERCENT	Percentage			G	Global	[1993-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1993-2018]: DAD-IS 2018 http://www.fao.org/dad-is/														C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108																																																																																																																																	
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	PERCENT	Percentage			G	Global	[1992-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1992-2018]: DAD-IS 2018 http://www.fao.org/dad-is/										C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	PERCENT	Percentage			G	Global	[1993-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1993-2018]: DAD-IS 2018 http://www.fao.org/dad-is/														C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	80.0	False	80	C : Country data	80.0	False	80	C : Country data	80.0	False	80	C : Country data	80.0	False	80	C : Country data	80.0	False	80	C : Country data	80.0	False	80	C : Country data	80.0	False	80	C : Country data	80.0	False	80	C : Country data	80.0	False	80	C : Country data	80.0	False	80	80.0	False	80	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	86.11111	False	86.11111	C : Country data	86.11111	False	86.11111	C : Country data	86.11111	False	86.11111	C : Country data	86.11111	False	86.11111	C : Country data	86.11111	False	86.11111	C : Country data	86.11111	False	86.11111	C : Country data	83.78378	False	83.78378	C : Country data	83.78378	False	83.78378	C : Country data	83.78378	False	83.78378	83.78378	False	83.78378	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918																																																																																																																																	
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	C : Country data	80.0	False	80	C : Country data	83.33333	False	83.33333	C : Country data	88.88889	False	88.88889	C : Country data	88.88889	False	88.88889	C : Country data	95.65217	False	95.65217	C : Country data	95.65217	False	95.65217	C : Country data	95.65217	False	95.65217	C : Country data	95.65217	False	95.65217	C : Country data	95.65217	False	95.65217	C : Country data	95.65217	False	95.65217	C : Country data	95.65217	False	95.65217	C : Country data	97.2973	False	97.2973	C : Country data	97.2973	False	97.2973	C : Country data	97.2973	False	97.2973	C : Country data	97.2973	False	97.2973	C : Country data	97.2973	False	97.2973	C : Country data	97.2973	False	97.2973	C : Country data	97.56098	False	97.56098	C : Country data	97.56098	False	97.56098	C : Country data	97.56098	False	97.56098	C : Country data	97.56098	False	97.56098	C : Country data	97.56098	False	97.56098	C : Country data	97.56098	False	97.56098	C : Country data	97.56098	False	97.56098	C : Country data	97.56098	False	97.56098	C : Country data	97.56098	False	97.56098	C : Country data	97.56098	False	97.56098	C : Country data	97.56098	False	97.56098	97.56098	False	97.56098	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	PERCENT	Percentage			G	Global	[1994-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1994-2018]: DAD-IS 2018 http://www.fao.org/dad-is/																		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	PERCENT	Percentage			G	Global	[2008-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[2008-2018]: DAD-IS 2018 http://www.fao.org/dad-is/																																																																										C : Country data	50.0	False	50	C : Country data	40.0	False	40	C : Country data	33.33333	False	33.33333	C : Country data	18.18182	False	18.18182	C : Country data	16.66667	False	16.66667	C : Country data	16.66667	False	16.66667	C : Country data	16.66667	False	16.66667	C : Country data	16.66667	False	16.66667	C : Country data	16.66667	False	16.66667	C : Country data	15.38462	False	15.38462	C : Country data	15.38462	False	15.38462	15.38462	False	15.38462	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313																																																																																																																																	
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	PERCENT	Percentage			G	Global	[1994-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1994-2018]: DAD-IS 2018 http://www.fao.org/dad-is/																		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	20.0	False	20	C : Country data	20.0	False	20	C : Country data	20.0	False	20	C : Country data	20.0	False	20	C : Country data	20.0	False	20	20.0	False	20	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623																																																																																																																																	
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	524	Nepal	034	Southern Asia	Country	NPL	1	83.94678863	28.25866332	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	528	Netherlands	155	Western Europe	Country	NLD	1	5.331480568	51.86728884	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	11.11111	False	11.11111	C : Country data	11.11111	False	11.11111	C : Country data	11.11111	False	11.11111	C : Country data	11.11111	False	11.11111	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	0.0	False	0	C : Country data	2.85714	False	2.85714	C : Country data	2.8169	False	2.8169	C : Country data	2.8169	False	2.8169	C : Country data	2.77778	False	2.77778	C : Country data	2.77778	False	2.77778	C : Country data	2.77778	False	2.77778	C : Country data	2.40964	False	2.40964	C : Country data	6.52174	False	6.52174	C : Country data	6.52174	False	6.52174	C : Country data	6.52174	False	6.52174	C : Country data	8.60215	False	8.60215	C : Country data	11.11111	False	11.11111	C : Country data	10.0	False	10	C : Country data	6.66667	False	6.66667	C : Country data	6.66667	False	6.66667	C : Country data	5.71429	False	5.71429	C : Country data	5.60748	False	5.60748	C : Country data	6.48148	False	6.48148	6.48148	False	6.48148	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	530	Netherlands Antilles	029	Caribbean	Country	ANT	0	-68.30676179	12.22720635																																																																																																																																	
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042																																																																																																																																	
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756																																																																																																																																	
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508																																																																																																																																	
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531																																																																																																																																	
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547	PERCENT	Percentage			G	Global	[1993-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1993-2018]: DAD-IS 2018 http://www.fao.org/dad-is/														C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
2	2.5	2.5.2	ER_UNK_LBRED	Proportion of local breeds classified as being at unknown level of risk of extinction (%)	2019.Q1.G.03	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568	PERCENT	Percentage			G	Global	[1990-2018]: Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	[1990-2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	C : Country data	100.0	False	100	100.0	False	100	2018
