goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2000	value_2005	value_2010	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	678	Sao Tome and Principe	017	Middle Africa	Country	STP	1	6.609772265	0.241554875	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	682	Saudi Arabia	145	Western Asia	Country	SAU	1	44.54763347	24.12594211	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	371.659	1001.943	1001.347	963.955	963.228	963.228	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	3.137	3.137	3.137	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	68.854	1321.196	1277.657	1291.972	1295.482	1284.013	1284.013	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	9.782	133.613	157.317	230.53	227.386	227.386	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	705	Slovenia	039	Southern Europe	Country	SVN	1	14.82209486	46.11958061	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	212.104	294.011	293.215	297.259	301.082	301.082	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	706	Somalia	014	Eastern Africa	Country	SOM	1	46.20367477	4.406485729	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	710	South Africa	018	Southern Africa	Country	ZAF	1	24.67184355	-29.99957544	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	1001.505	1720.727	2150.646	1275.318	1459.436	1400.584	1472.629	1472.629	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	716	Zimbabwe	014	Eastern Africa	Country	ZWE	1	29.86909584	-19.00075492	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	56.457	104.043	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	724	Spain	039	Southern Europe	Country	ESP	1	-3.554078296	40.39211472	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	507.383	1282.201	1979.761	2023.015	2183.666	2314.735	2314.735	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	728	South Sudan	014	Eastern Africa	Country	SSD	1	30.32618773	7.290839152	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	729	Sudan	015	Northern Africa	Country	SDN	0	29.95650159	16.02643066	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	732	Western Sahara	015	Northern Africa	Country	ESH	0	-13.13515523	24.66265342	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	740	Suriname	005	South America	Country	SUR	1	-55.90626394	4.132603197	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	89.124	364.48	386.2	363.09	46.325	46.325	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	744	Svalbard and Jan Mayen Islands	154	Northern Europe	Country	SJM	0	13.38071013	78.82894131	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	748	Eswatini	018	Southern Africa	Country	SWZ	1	31.50149288	-26.56471011	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	17.018	114.465	114.761	124.527	120.674	123.497	123.497	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	11856.501	12301.049	13475.407	15575.284	16371.472	16600.753	16853.029	16853.029	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	136.686	492.743	528.233	583.986	622.521	613.345	606.235	606.235	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	2.94	7.643	44.237	61.795	63.374	56.877	56.877	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	2359.473	2365.753	2350.078	2396.877	2396.877	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	191.6	222.847	38.974	38.975	40.875	41.321	41.321	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	143.357	1262.52	3147.421	2992.592	3764.071	4092.677	4092.677	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	826	United Kingdom of Great Britain and Northern Ireland	154	Northern Europe	Country	GBR	1	-2.23830539	53.27691757	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	2760.635	2674.396	1587.478	1609.414	1599.806	1610.434	1603.877	1603.877	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	831	Guernsey	830	Channel Islands	Country	GGY	0	-2.200712402	49.71561166	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	832	Jersey	830	Channel Islands	Country	JEY	0	-2.136773508	49.22353354	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	833	Isle of Man	154	Northern Europe	Country	IMN	0	-4.538190305	54.22880901	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	834	United Republic of Tanzania	014	Eastern Africa	Country	TZA	1	34.80521182	-6.265332606	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	20.799	142.731	172.052	183.697	221.749	221.749	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	840	United States of America	021	Northern America	Country	USA	1	-99.13830311	39.5277871	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	2276.651	26144.19502	35989.61333	37870.737	38265.103	38167.861	38731.476	38731.476	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	850	United States Virgin Islands	029	Caribbean	Country	VIR	0	-64.76960113	17.73297693	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	854	Burkina Faso	011	Western Africa	Country	BFA	1	-1.742843829	12.27491081	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	858	Uruguay	005	South America	Country	URY	1	-56.01387025	-32.8002838	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	132.524	815.0	1234.068	1078.375	1062.827	1197.35	1197.35	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	860	Uzbekistan	143	Central Asia	Country	UZB	1	63.11944558	41.77560518	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	862	Venezuela (Bolivarian Republic of)	005	South America	Country	VEN	1	-66.15642084	7.121324748	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	139.634	139.634	150.14	155.839	155.839	16.752	16.752	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	876	Wallis and Futuna Islands	061	Polynesia	Country	WLF	0	-176.2034788	-13.28471201	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	882	Samoa	061	Polynesia	Country	WSM	1	-172.4430749	-13.61541469	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	887	Yemen	145	Western Asia	Country	YEM	1	45.22389143	15.22242099	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
15	15.2	15.2.1	AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	2019.Q1.G.03	894	Zambia	014	Eastern Africa	Country	ZMB	1	27.850329	-14.59701056	HA_TH	Thousands of hectares			G	Global			Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G: Global monitoring data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
