goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	boundsCode	boundsDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2001	value_numeric_part_2001	value_is_censored_2001	value_detail_2001	nature_2002	value_numeric_part_2002	value_is_censored_2002	value_detail_2002	nature_2003	value_numeric_part_2003	value_is_censored_2003	value_detail_2003	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	nature_2018	value_numeric_part_2018	value_is_censored_2018	value_detail_2018	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	22.95805	False	22.95805	C : Country data	22.95805	False	22.95805	C : Country data	23.11702	False	23.11702	C : Country data	23.34566	False	23.34566	C : Country data	23.34566	False	23.34566	C : Country data	23.34566	False	23.34566	C : Country data	23.5451	False	23.5451	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	23.55445	False	23.55445	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	22.95805	False	22.95805	C : Country data	22.95805	False	22.95805	C : Country data	23.11702	False	23.11702	C : Country data	23.34566	False	23.34566	C : Country data	23.34566	False	23.34566	C : Country data	23.34566	False	23.34566	C : Country data	23.5451	False	23.5451	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	C : Country data	23.55445	False	23.55445	23.55445	False	23.55445	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	32.22029	False	32.22029	C : Country data	32.22029	False	32.22029	C : Country data	32.22029	False	32.22029	C : Country data	37.93457	False	37.93457	C : Country data	37.93457	False	37.93457	C : Country data	37.93457	False	37.93457	C : Country data	39.87321	False	39.87321	C : Country data	39.87321	False	39.87321	C : Country data	39.87321	False	39.87321	C : Country data	39.87321	False	39.87321	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	40.34271	False	40.34271	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	32.22029	False	32.22029	C : Country data	32.22029	False	32.22029	C : Country data	32.22029	False	32.22029	C : Country data	37.93457	False	37.93457	C : Country data	37.93457	False	37.93457	C : Country data	37.93457	False	37.93457	C : Country data	39.87321	False	39.87321	C : Country data	39.87321	False	39.87321	C : Country data	39.87321	False	39.87321	C : Country data	39.87321	False	39.87321	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	40.34271	False	40.34271	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	818	Egypt	015	Northern Africa	Country	EGY	1	29.77468534	26.57438204	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	32.22029	False	32.22029	C : Country data	32.22029	False	32.22029	C : Country data	32.22029	False	32.22029	C : Country data	37.93457	False	37.93457	C : Country data	37.93457	False	37.93457	C : Country data	37.93457	False	37.93457	C : Country data	39.87321	False	39.87321	C : Country data	39.87321	False	39.87321	C : Country data	39.87321	False	39.87321	C : Country data	39.87321	False	39.87321	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	C : Country data	40.34271	False	40.34271	40.34271	False	40.34271	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	826	United Kingdom of Great Britain and Northern Ireland	154	Northern Europe	Country	GBR	1	-2.23830539	53.27691757	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	77.45221	False	77.45221	C : Country data	79.33767	False	79.33767	C : Country data	79.70919	False	79.70919	C : Country data	80.67733	False	80.67733	C : Country data	80.67753	False	80.67753	C : Country data	81.36591	False	81.36591	C : Country data	81.92203	False	81.92203	C : Country data	81.97673	False	81.97673	C : Country data	82.06053	False	82.06053	C : Country data	82.32782	False	82.32782	C : Country data	83.52844	False	83.52844	C : Country data	83.67665	False	83.67665	C : Country data	83.67839	False	83.67839	C : Country data	83.6784	False	83.6784	C : Country data	83.82177	False	83.82177	C : Country data	83.82177	False	83.82177	C : Country data	83.82177	False	83.82177	C : Country data	84.18668	False	84.18668	C : Country data	84.2875	False	84.2875	84.2875	False	84.2875	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	826	United Kingdom of Great Britain and Northern Ireland	154	Northern Europe	Country	GBR	1	-2.23830539	53.27691757	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	77.46461	False	77.46461	C : Country data	79.35007	False	79.35007	C : Country data	79.72159	False	79.72159	C : Country data	80.68973	False	80.68973	C : Country data	80.68993	False	80.68993	C : Country data	81.37831	False	81.37831	C : Country data	81.93443	False	81.93443	C : Country data	81.98913	False	81.98913	C : Country data	82.07293	False	82.07293	C : Country data	82.34021	False	82.34021	C : Country data	83.54083	False	83.54083	C : Country data	83.68318	False	83.68318	C : Country data	83.6849	False	83.6849	C : Country data	83.68491	False	83.68491	C : Country data	83.82177	False	83.82177	C : Country data	83.82177	False	83.82177	C : Country data	83.82177	False	83.82177	C : Country data	84.18668	False	84.18668	C : Country data	84.2875	False	84.2875	84.2875	False	84.2875	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	826	United Kingdom of Great Britain and Northern Ireland	154	Northern Europe	Country	GBR	1	-2.23830539	53.27691757	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	77.46461	False	77.46461	C : Country data	79.35007	False	79.35007	C : Country data	79.72159	False	79.72159	C : Country data	80.68973	False	80.68973	C : Country data	80.68993	False	80.68993	C : Country data	81.37831	False	81.37831	C : Country data	81.93443	False	81.93443	C : Country data	81.98913	False	81.98913	C : Country data	82.07293	False	82.07293	C : Country data	82.34021	False	82.34021	C : Country data	83.54083	False	83.54083	C : Country data	83.68318	False	83.68318	C : Country data	83.6849	False	83.6849	C : Country data	83.68491	False	83.68491	C : Country data	83.82177	False	83.82177	C : Country data	83.82177	False	83.82177	C : Country data	83.82177	False	83.82177	C : Country data	84.18668	False	84.18668	C : Country data	84.2875	False	84.2875	84.2875	False	84.2875	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	831	Guernsey	830	Channel Islands	Country	GGY	0	-2.200712402	49.71561166	LB	Lower bound																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	831	Guernsey	830	Channel Islands	Country	GGY	0	-2.200712402	49.71561166	_T	Mid-point																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	831	Guernsey	830	Channel Islands	Country	GGY	0	-2.200712402	49.71561166	UB	Upper bound																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	832	Jersey	830	Channel Islands	Country	JEY	0	-2.136773508	49.22353354	LB	Lower bound																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	832	Jersey	830	Channel Islands	Country	JEY	0	-2.136773508	49.22353354	_T	Mid-point																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	832	Jersey	830	Channel Islands	Country	JEY	0	-2.136773508	49.22353354	UB	Upper bound																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	833	Isle of Man	154	Northern Europe	Country	IMN	0	-4.538190305	54.22880901	LB	Lower bound																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	833	Isle of Man	154	Northern Europe	Country	IMN	0	-4.538190305	54.22880901	_T	Mid-point																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	833	Isle of Man	154	Northern Europe	Country	IMN	0	-4.538190305	54.22880901	UB	Upper bound																																																																																									
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	834	United Republic of Tanzania	014	Eastern Africa	Country	TZA	1	34.80521182	-6.265332606	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	50.5157	False	50.5157	C : Country data	51.33584	False	51.33584	C : Country data	53.69502	False	53.69502	C : Country data	53.69502	False	53.69502	C : Country data	55.67716	False	55.67716	C : Country data	56.73938	False	56.73938	C : Country data	58.85241	False	58.85241	C : Country data	60.80721	False	60.80721	C : Country data	60.80721	False	60.80721	C : Country data	62.12906	False	62.12906	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	63.95433	False	63.95433	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	834	United Republic of Tanzania	014	Eastern Africa	Country	TZA	1	34.80521182	-6.265332606	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	53.96121	False	53.96121	C : Country data	54.91465	False	54.91465	C : Country data	56.41321	False	56.41321	C : Country data	56.41321	False	56.41321	C : Country data	58.37862	False	58.37862	C : Country data	59.18703	False	59.18703	C : Country data	60.68648	False	60.68648	C : Country data	62.57132	False	62.57132	C : Country data	62.57132	False	62.57132	C : Country data	63.71738	False	63.71738	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	63.95433	False	63.95433	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	834	United Republic of Tanzania	014	Eastern Africa	Country	TZA	1	34.80521182	-6.265332606	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	56.60234	False	56.60234	C : Country data	57.4563	False	57.4563	C : Country data	58.46266	False	58.46266	C : Country data	58.46266	False	58.46266	C : Country data	60.19993	False	60.19993	C : Country data	60.9572	False	60.9572	C : Country data	62.18376	False	62.18376	C : Country data	63.32178	False	63.32178	C : Country data	63.32178	False	63.32178	C : Country data	63.94621	False	63.94621	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	C : Country data	63.95433	False	63.95433	63.95433	False	63.95433	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	840	United States of America	021	Northern America	Country	USA	1	-99.13830311	39.5277871	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	41.44044	False	41.44044	C : Country data	41.75993	False	41.75993	C : Country data	43.60624	False	43.60624	C : Country data	43.96931	False	43.96931	C : Country data	44.22402	False	44.22402	C : Country data	44.56869	False	44.56869	C : Country data	44.79269	False	44.79269	C : Country data	45.42704	False	45.42704	C : Country data	46.66694	False	46.66694	C : Country data	46.85493	False	46.85493	C : Country data	47.21751	False	47.21751	C : Country data	47.43141	False	47.43141	C : Country data	47.89781	False	47.89781	C : Country data	48.0874	False	48.0874	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	48.29325	False	48.29325	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	840	United States of America	021	Northern America	Country	USA	1	-99.13830311	39.5277871	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	42.30545	False	42.30545	C : Country data	42.54641	False	42.54641	C : Country data	44.25382	False	44.25382	C : Country data	44.62184	False	44.62184	C : Country data	44.83406	False	44.83406	C : Country data	45.25126	False	45.25126	C : Country data	45.44061	False	45.44061	C : Country data	46.09274	False	46.09274	C : Country data	47.24965	False	47.24965	C : Country data	47.41028	False	47.41028	C : Country data	47.72706	False	47.72706	C : Country data	47.90403	False	47.90403	C : Country data	48.21602	False	48.21602	C : Country data	48.28276	False	48.28276	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	48.29325	False	48.29325	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	840	United States of America	021	Northern America	Country	USA	1	-99.13830311	39.5277871	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	43.04461	False	43.04461	C : Country data	43.21081	False	43.21081	C : Country data	44.91201	False	44.91201	C : Country data	45.30736	False	45.30736	C : Country data	45.42561	False	45.42561	C : Country data	45.75373	False	45.75373	C : Country data	45.88155	False	45.88155	C : Country data	46.39522	False	46.39522	C : Country data	47.62689	False	47.62689	C : Country data	47.74823	False	47.74823	C : Country data	48.00362	False	48.00362	C : Country data	48.09892	False	48.09892	C : Country data	48.27176	False	48.27176	C : Country data	48.28624	False	48.28624	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	C : Country data	48.29325	False	48.29325	48.29325	False	48.29325	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	850	United States Virgin Islands	029	Caribbean	Country	VIR	0	-64.76960113	17.73297693	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	17.68838	False	17.68838	C : Country data	17.80869	False	17.80869	C : Country data	17.80869	False	17.80869	C : Country data	26.16535	False	26.16535	C : Country data	26.16535	False	26.16535	C : Country data	26.16535	False	26.16535	C : Country data	26.16535	False	26.16535	C : Country data	26.16535	False	26.16535	C : Country data	26.16535	False	26.16535	C : Country data	26.16535	False	26.16535	C : Country data	26.16535	False	26.16535	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	46.31373	False	46.31373	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	850	United States Virgin Islands	029	Caribbean	Country	VIR	0	-64.76960113	17.73297693	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	24.20634	False	24.20634	C : Country data	25.65597	False	25.65597	C : Country data	25.65597	False	25.65597	C : Country data	39.96912	False	39.96912	C : Country data	39.96912	False	39.96912	C : Country data	39.96912	False	39.96912	C : Country data	39.96912	False	39.96912	C : Country data	39.96912	False	39.96912	C : Country data	39.96912	False	39.96912	C : Country data	39.96912	False	39.96912	C : Country data	39.96912	False	39.96912	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	46.31373	False	46.31373	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	850	United States Virgin Islands	029	Caribbean	Country	VIR	0	-64.76960113	17.73297693	UB	Upper bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	31.91363	False	31.91363	C : Country data	33.19978	False	33.19978	C : Country data	33.19978	False	33.19978	C : Country data	40.19976	False	40.19976	C : Country data	40.19976	False	40.19976	C : Country data	40.19976	False	40.19976	C : Country data	40.19976	False	40.19976	C : Country data	40.19976	False	40.19976	C : Country data	40.19976	False	40.19976	C : Country data	40.19976	False	40.19976	C : Country data	40.19976	False	40.19976	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	C : Country data	46.31373	False	46.31373	46.31373	False	46.31373	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	854	Burkina Faso	011	Western Africa	Country	BFA	1	-1.742843829	12.27491081	LB	Lower bound	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	71.83337	False	71.83337	2018
15	15.1	15.1.2	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	2019.Q1.G.03	854	Burkina Faso	011	Western Africa	Country	BFA	1	-1.742843829	12.27491081	_T	Mid-point	PERCENT	Percentage			G	Global		[2000-2018]: BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	66.71418	False	66.71418	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	C : Country data	71.83337	False	71.83337	71.83337	False	71.83337	2018
