goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2000	value_numeric_part_2000	value_is_censored_2000	value_detail_2000	nature_2001	value_numeric_part_2001	value_is_censored_2001	value_detail_2001	nature_2002	value_numeric_part_2002	value_is_censored_2002	value_detail_2002	nature_2003	value_numeric_part_2003	value_is_censored_2003	value_detail_2003	nature_2004	value_numeric_part_2004	value_is_censored_2004	value_detail_2004	nature_2005	value_numeric_part_2005	value_is_censored_2005	value_detail_2005	nature_2006	value_numeric_part_2006	value_is_censored_2006	value_detail_2006	nature_2007	value_numeric_part_2007	value_is_censored_2007	value_detail_2007	nature_2008	value_numeric_part_2008	value_is_censored_2008	value_detail_2008	nature_2009	value_numeric_part_2009	value_is_censored_2009	value_detail_2009	nature_2010	value_numeric_part_2010	value_is_censored_2010	value_detail_2010	nature_2011	value_numeric_part_2011	value_is_censored_2011	value_detail_2011	nature_2012	value_numeric_part_2012	value_is_censored_2012	value_detail_2012	nature_2013	value_numeric_part_2013	value_is_censored_2013	value_detail_2013	nature_2014	value_numeric_part_2014	value_is_censored_2014	value_detail_2014	nature_2015	value_numeric_part_2015	value_is_censored_2015	value_detail_2015	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	69.969	False	69.969	E : Estimated data	72.315	False	72.315	E : Estimated data	69.073	False	69.073	E : Estimated data	70.533	False	70.533	E : Estimated data	72.093	False	72.093	E : Estimated data	75.34	False	75.34	E : Estimated data	76.534	False	76.534	E : Estimated data	63.275	False	63.275	E : Estimated data	70.381	False	70.381	E : Estimated data	52.919	False	52.919	E : Estimated data	49.293	False	49.293	E : Estimated data	34.659	False	34.659	E : Estimated data	36.052	False	36.052	E : Estimated data	25.106	False	25.106	E : Estimated data	28.676	False	28.676	E : Estimated data	22.546	False	22.546	E : Estimated data	25.427	False	25.427	25.427	False	25.427	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	410	Republic of Korea	030	Eastern Asia	Country	KOR	1	127.8610254	36.45201023	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	431.897	False	431.897	E : Estimated data	445.863	False	445.863	E : Estimated data	435.895	False	435.895	E : Estimated data	437.779	False	437.779	E : Estimated data	459.79	False	459.79	E : Estimated data	457.672	False	457.672	E : Estimated data	464.712	False	464.712	E : Estimated data	477.414	False	477.414	E : Estimated data	488.844	False	488.844	E : Estimated data	502.089	False	502.089	E : Estimated data	550.916	False	550.916	E : Estimated data	573.761	False	573.761	E : Estimated data	575.466	False	575.466	E : Estimated data	574.551	False	574.551	E : Estimated data	562.679	False	562.679	E : Estimated data	582.047	False	582.047	E : Estimated data	589.173	False	589.173	589.173	False	589.173	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	414	Kuwait	145	Western Asia	Country	KWT	1	47.49305029	29.53949468	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	46.302	False	46.302	E : Estimated data	50.226	False	50.226	E : Estimated data	52.231	False	52.231	E : Estimated data	53.393	False	53.393	E : Estimated data	56.238	False	56.238	E : Estimated data	64.75	False	64.75	E : Estimated data	67.309	False	67.309	E : Estimated data	67.504	False	67.504	E : Estimated data	71.595	False	71.595	E : Estimated data	78.439	False	78.439	E : Estimated data	77.004	False	77.004	E : Estimated data	78.274	False	78.274	E : Estimated data	77.123	False	77.123	E : Estimated data	86.905	False	86.905	E : Estimated data	81.628	False	81.628	E : Estimated data	90.57	False	90.57	E : Estimated data	90.19	False	90.19	90.19	False	90.19	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	417	Kyrgyzstan	143	Central Asia	Country	KGZ	1	74.52324839	41.46204516	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	4.45	False	4.45	E : Estimated data	3.762	False	3.762	E : Estimated data	4.738	False	4.738	E : Estimated data	5.261	False	5.261	E : Estimated data	5.187	False	5.187	E : Estimated data	4.892	False	4.892	E : Estimated data	4.877	False	4.877	E : Estimated data	5.963	False	5.963	E : Estimated data	7.006	False	7.006	E : Estimated data	6.522	False	6.522	E : Estimated data	6.04	False	6.04	E : Estimated data	7.211	False	7.211	E : Estimated data	9.564	False	9.564	E : Estimated data	8.875	False	8.875	E : Estimated data	9.032	False	9.032	E : Estimated data	9.881	False	9.881	E : Estimated data	9.29	False	9.29	9.29	False	9.29	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	418	Lao People's Democratic Republic	035	South-Eastern Asia	Country	LAO	1	101.9901968	20.27482773																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	422	Lebanon	145	Western Asia	Country	LBN	1	35.89391711	33.92152458	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	13.995	False	13.995	E : Estimated data	15.153	False	15.153	E : Estimated data	15.101	False	15.101	E : Estimated data	15.051	False	15.051	E : Estimated data	15.199	False	15.199	E : Estimated data	14.461	False	14.461	E : Estimated data	13.664	False	13.664	E : Estimated data	12.013	False	12.013	E : Estimated data	15.774	False	15.774	E : Estimated data	19.28	False	19.28	E : Estimated data	18.206	False	18.206	E : Estimated data	18.507	False	18.507	E : Estimated data	21.012	False	21.012	E : Estimated data	20.642	False	20.642	E : Estimated data	22.376	False	22.376	E : Estimated data	22.762	False	22.762	E : Estimated data	23.198	False	23.198	23.198	False	23.198	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	426	Lesotho	018	Southern Africa	Country	LSO	1	28.25362195	-29.58041814																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	428	Latvia	154	Northern Europe	Country	LVA	1	26.42461876	56.64196636	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	6.841	False	6.841	E : Estimated data	7.247	False	7.247	E : Estimated data	7.235	False	7.235	E : Estimated data	7.464	False	7.464	E : Estimated data	7.48	False	7.48	E : Estimated data	7.581	False	7.581	E : Estimated data	8.031	False	8.031	E : Estimated data	8.36	False	8.36	E : Estimated data	7.938	False	7.938	E : Estimated data	7.186	False	7.186	E : Estimated data	8.088	False	8.088	E : Estimated data	7.339	False	7.339	E : Estimated data	6.996	False	6.996	E : Estimated data	6.913	False	6.913	E : Estimated data	6.725	False	6.725	E : Estimated data	6.846	False	6.846	E : Estimated data	6.8	False	6.8	6.8	False	6.8	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	430	Liberia	011	Western Africa	Country	LBR	1	-9.311879038	6.448381009																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	434	Libya	015	Northern Africa	Country	LBY	1	18.0295985	27.04042819	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	36.758	False	36.758	E : Estimated data	37.784	False	37.784	E : Estimated data	39.817	False	39.817	E : Estimated data	41.519	False	41.519	E : Estimated data	42.418	False	42.418	E : Estimated data	42.99	False	42.99	E : Estimated data	41.79	False	41.79	E : Estimated data	38.795	False	38.795	E : Estimated data	42.025	False	42.025	E : Estimated data	45.199	False	45.199	E : Estimated data	48.07	False	48.07	E : Estimated data	34.386	False	34.386	E : Estimated data	44.245	False	44.245	E : Estimated data	48.207	False	48.207	E : Estimated data	47.913	False	47.913	E : Estimated data	41.939	False	41.939	E : Estimated data	43.282	False	43.282	43.282	False	43.282	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	438	Liechtenstein	155	Western Europe	Country	LIE	1	9.552985019	47.14167005																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	440	Lithuania	154	Northern Europe	Country	LTU	1	23.90517807	55.33680309	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	10.222	False	10.222	E : Estimated data	10.87	False	10.87	E : Estimated data	10.931	False	10.931	E : Estimated data	10.938	False	10.938	E : Estimated data	11.563	False	11.563	E : Estimated data	12.444	False	12.444	E : Estimated data	12.502	False	12.502	E : Estimated data	12.684	False	12.684	E : Estimated data	12.611	False	12.611	E : Estimated data	11.407	False	11.407	E : Estimated data	12.315	False	12.315	E : Estimated data	11.525	False	11.525	E : Estimated data	11.531	False	11.531	E : Estimated data	10.869	False	10.869	E : Estimated data	10.463	False	10.463	E : Estimated data	10.55	False	10.55	E : Estimated data	10.759	False	10.759	10.759	False	10.759	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	442	Luxembourg	155	Western Europe	Country	LUX	1	6.092656563	49.77679538	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	8.059	False	8.059	E : Estimated data	8.69	False	8.69	E : Estimated data	9.367	False	9.367	E : Estimated data	9.847	False	9.847	E : Estimated data	11.234	False	11.234	E : Estimated data	11.482	False	11.482	E : Estimated data	11.291	False	11.291	E : Estimated data	10.698	False	10.698	E : Estimated data	10.626	False	10.626	E : Estimated data	10.069	False	10.069	E : Estimated data	10.65	False	10.65	E : Estimated data	10.514	False	10.514	E : Estimated data	10.32	False	10.32	E : Estimated data	9.78	False	9.78	E : Estimated data	9.282	False	9.282	E : Estimated data	8.811	False	8.811	E : Estimated data	8.475	False	8.475	8.475	False	8.475	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	446	China, Macao Special Administrative Region	030	Eastern Asia	Country	MAC	0	113.5665388	22.1237259																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	450	Madagascar	014	Eastern Africa	Country	MDG	1	46.6982339	-19.38514785																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	115.059	False	115.059	E : Estimated data	120.446	False	120.446	E : Estimated data	126.5	False	126.5	E : Estimated data	132.793	False	132.793	E : Estimated data	146.573	False	146.573	E : Estimated data	155.843	False	155.843	E : Estimated data	161.805	False	161.805	E : Estimated data	178.056	False	178.056	E : Estimated data	190.31	False	190.31	E : Estimated data	169.81	False	169.81	E : Estimated data	189.861	False	189.861	E : Estimated data	191.492	False	191.492	E : Estimated data	192.983	False	192.983	E : Estimated data	209.077	False	209.077	E : Estimated data	220.553	False	220.553	E : Estimated data	220.438	False	220.438	E : Estimated data	216.153	False	216.153	216.153	False	216.153	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	2.129	False	2.129	E : Estimated data	2.489	False	2.489	E : Estimated data	2.318	False	2.318	E : Estimated data	2.608	False	2.608	E : Estimated data	2.598	False	2.598	E : Estimated data	2.622	False	2.622	E : Estimated data	2.646	False	2.646	E : Estimated data	2.711	False	2.711	E : Estimated data	2.719	False	2.719	E : Estimated data	2.505	False	2.505	E : Estimated data	2.581	False	2.581	E : Estimated data	2.567	False	2.567	E : Estimated data	2.71	False	2.71	E : Estimated data	2.372	False	2.372	E : Estimated data	2.354	False	2.354	E : Estimated data	1.646	False	1.646	E : Estimated data	1.354	False	1.354	1.354	False	1.354	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	2.432	False	2.432	E : Estimated data	2.566	False	2.566	E : Estimated data	2.613	False	2.613	E : Estimated data	2.749	False	2.749	E : Estimated data	2.77	False	2.77	E : Estimated data	2.962	False	2.962	E : Estimated data	3.304	False	3.304	E : Estimated data	3.395	False	3.395	E : Estimated data	3.467	False	3.467	E : Estimated data	3.423	False	3.423	E : Estimated data	3.662	False	3.662	E : Estimated data	3.639	False	3.639	E : Estimated data	3.735	False	3.735	E : Estimated data	3.828	False	3.828	E : Estimated data	3.959	False	3.959	E : Estimated data	3.968	False	3.968	E : Estimated data	4.036	False	4.036	4.036	False	4.036	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	359.736	False	359.736	E : Estimated data	360.6	False	360.6	E : Estimated data	368.116	False	368.116	E : Estimated data	386.602	False	386.602	E : Estimated data	396.046	False	396.046	E : Estimated data	412.385	False	412.385	E : Estimated data	426.86	False	426.86	E : Estimated data	433.369	False	433.369	E : Estimated data	434.539	False	434.539	E : Estimated data	425.194	False	425.194	E : Estimated data	440.46	False	440.46	E : Estimated data	456.46	False	456.46	E : Estimated data	459.456	False	459.456	E : Estimated data	449.627	False	449.627	E : Estimated data	434.204	False	434.204	E : Estimated data	442.417	False	442.417	E : Estimated data	445.466	False	445.466	445.466	False	445.466	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	8.962	False	8.962	E : Estimated data	8.945	False	8.945	E : Estimated data	9.549	False	9.549	E : Estimated data	9.251	False	9.251	E : Estimated data	9.506	False	9.506	E : Estimated data	10.985	False	10.985	E : Estimated data	12.331	False	12.331	E : Estimated data	12.909	False	12.909	E : Estimated data	12.851	False	12.851	E : Estimated data	13.539	False	13.539	E : Estimated data	14.14	False	14.14	E : Estimated data	15.572	False	15.572	E : Estimated data	16.962	False	16.962	E : Estimated data	18.262	False	18.262	E : Estimated data	17.92	False	17.92	E : Estimated data	17.1	False	17.1	E : Estimated data	17.962	False	17.962	17.962	False	17.962	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	6.537	False	6.537	E : Estimated data	6.844	False	6.844	E : Estimated data	6.963	False	6.963	E : Estimated data	7.52	False	7.52	E : Estimated data	7.493	False	7.493	E : Estimated data	7.81	False	7.81	E : Estimated data	7.516	False	7.516	E : Estimated data	7.377	False	7.377	E : Estimated data	7.336	False	7.336	E : Estimated data	7.271	False	7.271	E : Estimated data	7.908	False	7.908	E : Estimated data	7.883	False	7.883	E : Estimated data	7.699	False	7.699	E : Estimated data	6.704	False	6.704	E : Estimated data	7.248	False	7.248	E : Estimated data	7.58	False	7.58	E : Estimated data	7.713	False	7.713	7.713	False	7.713	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	TONNES_M	Millions of tonnes			G	Global		[2005-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics																						E : Estimated data	2.005	False	2.005	E : Estimated data	2.179	False	2.179	E : Estimated data	2.098	False	2.098	E : Estimated data	2.693	False	2.693	E : Estimated data	1.747	False	1.747	E : Estimated data	2.584	False	2.584	E : Estimated data	2.536	False	2.536	E : Estimated data	2.332	False	2.332	E : Estimated data	2.267	False	2.267	E : Estimated data	2.218	False	2.218	E : Estimated data	2.358	False	2.358	E : Estimated data	2.113	False	2.113	2.113	False	2.113	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	29.551	False	29.551	E : Estimated data	32.194	False	32.194	E : Estimated data	33.338	False	33.338	E : Estimated data	33.067	False	33.067	E : Estimated data	36.598	False	36.598	E : Estimated data	39.216	False	39.216	E : Estimated data	40.525	False	40.525	E : Estimated data	41.35	False	41.35	E : Estimated data	43.178	False	43.178	E : Estimated data	43.155	False	43.155	E : Estimated data	46.397	False	46.397	E : Estimated data	50.752	False	50.752	E : Estimated data	52.238	False	52.238	E : Estimated data	51.519	False	51.519	E : Estimated data	53.521	False	53.521	E : Estimated data	55.371	False	55.371	E : Estimated data	55.3	False	55.3	55.3	False	55.3	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	1.318	False	1.318	E : Estimated data	1.305	False	1.305	E : Estimated data	1.374	False	1.374	E : Estimated data	1.665	False	1.665	E : Estimated data	1.691	False	1.691	E : Estimated data	1.515	False	1.515	E : Estimated data	1.623	False	1.623	E : Estimated data	1.973	False	1.973	E : Estimated data	1.952	False	1.952	E : Estimated data	2.214	False	2.214	E : Estimated data	2.377	False	2.377	E : Estimated data	2.824	False	2.824	E : Estimated data	2.622	False	2.622	E : Estimated data	2.955	False	2.955	E : Estimated data	4.018	False	4.018	E : Estimated data	5.058	False	5.058	E : Estimated data	7.231	False	7.231	7.231	False	7.231	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	20.419	False	20.419	E : Estimated data	23.016	False	23.016	E : Estimated data	24.673	False	24.673	E : Estimated data	25.286	False	25.286	E : Estimated data	25.111	False	25.111	E : Estimated data	25.182	False	25.182	E : Estimated data	33.67	False	33.67	E : Estimated data	37.09	False	37.09	E : Estimated data	35.616	False	35.616	E : Estimated data	38.514	False	38.514	E : Estimated data	42.368	False	42.368	E : Estimated data	48.765	False	48.765	E : Estimated data	54.341	False	54.341	E : Estimated data	56.491	False	56.491	E : Estimated data	59.643	False	59.643	E : Estimated data	63.636	False	63.636	E : Estimated data	63.138	False	63.138	63.138	False	63.138	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	1.903	False	1.903	E : Estimated data	2.433	False	2.433	E : Estimated data	2.117	False	2.117	E : Estimated data	2.242	False	2.242	E : Estimated data	2.338	False	2.338	E : Estimated data	2.493	False	2.493	E : Estimated data	2.498	False	2.498	E : Estimated data	2.581	False	2.581	E : Estimated data	2.912	False	2.912	E : Estimated data	2.973	False	2.973	E : Estimated data	3.062	False	3.062	E : Estimated data	3.117	False	3.117	E : Estimated data	3.226	False	3.226	E : Estimated data	3.424	False	3.424	E : Estimated data	3.579	False	3.579	E : Estimated data	3.808	False	3.808	E : Estimated data	4.058	False	4.058	4.058	False	4.058	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	524	Nepal	034	Southern Asia	Country	NPL	1	83.94678863	28.25866332	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	3.1	False	3.1	E : Estimated data	3.35	False	3.35	E : Estimated data	2.671	False	2.671	E : Estimated data	2.905	False	2.905	E : Estimated data	2.697	False	2.697	E : Estimated data	3.074	False	3.074	E : Estimated data	2.501	False	2.501	E : Estimated data	2.578	False	2.578	E : Estimated data	2.882	False	2.882	E : Estimated data	3.427	False	3.427	E : Estimated data	4.122	False	4.122	E : Estimated data	4.405	False	4.405	E : Estimated data	4.972	False	4.972	E : Estimated data	4.945	False	4.945	E : Estimated data	5.949	False	5.949	E : Estimated data	5.694	False	5.694	E : Estimated data	8.5	False	8.5	8.5	False	8.5	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	528	Netherlands	155	Western Europe	Country	NLD	1	5.331480568	51.86728884	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	161.617	False	161.617	E : Estimated data	166.59	False	166.59	E : Estimated data	166.904	False	166.904	E : Estimated data	169.919	False	169.919	E : Estimated data	171.659	False	171.659	E : Estimated data	167.168	False	167.168	E : Estimated data	162.865	False	162.865	E : Estimated data	163.648	False	163.648	E : Estimated data	164.457	False	164.457	E : Estimated data	159.675	False	159.675	E : Estimated data	170.119	False	170.119	E : Estimated data	158.191	False	158.191	E : Estimated data	156.199	False	156.199	E : Estimated data	155.871	False	155.871	E : Estimated data	148.643	False	148.643	E : Estimated data	156.121	False	156.121	E : Estimated data	157.073	False	157.073	157.073	False	157.073	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	530	Netherlands Antilles	029	Caribbean	Country	ANT	0	-68.30676179	12.22720635																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042	TONNES_M	Millions of tonnes			G	Global		[2000-2016]: IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E : Estimated data	5.621	False	5.621	E : Estimated data	5.658	False	5.658	E : Estimated data	5.412	False	5.412	E : Estimated data	5.425	False	5.425	E : Estimated data	5.666	False	5.666	E : Estimated data	5.975	False	5.975	E : Estimated data	5.877	False	5.877	E : Estimated data	6.386	False	6.386	E : Estimated data	6.324	False	6.324	E : Estimated data	5.925	False	5.925	E : Estimated data	4.375	False	4.375	E : Estimated data	5.494	False	5.494	E : Estimated data	4.459	False	4.459	E : Estimated data	4.295	False	4.295	E : Estimated data	4.611	False	4.611	E : Estimated data	4.676	False	4.676	E : Estimated data	4.148	False	4.148	4.148	False	4.148	2016
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531																																																																																	
9	9.4	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q1.G.03	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547																																																																																	
