topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1975	value_1976	value_1977	value_1978	value_1979	value_1980	value_1981	value_1982	value_1983	value_1984	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	Percent of GNI	0			Development Assistance Committee member (OECD).	Le Comité d’aide au développement (l’OCDE).	Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.7358	0.8009000000000001	0.809	0.7829	0.9359000000000001	0.9653	1.0714	1.0726	0.9074000000000001	1.0247	0.9114000000000001	1.0058	0.9763000000000001	0.9842000000000001	0.9364	0.9167000000000001	0.8769	0.8573000000000001	0.8172	0.7599	0.8127000000000001	0.8136	0.8064	0.7996000000000001	0.7913	0.8367	0.8218000000000001	0.8105	0.7953	0.7335	0.8188000000000001	0.8064	0.8079000000000001	0.8047000000000001	0.8205	0.8149000000000001	0.7533000000000001	0.7097	0.6688000000000001	0.6351	0.7487	0.6487	0.6037	0.6037	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	531	Curaçao	CUW	0	-68.95033464	12.15058042	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	533	Aruba	ABW	0	-69.97050586	12.50878756	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	534	Sint Maarten (Dutch part)	SXM	0	-63.06198692	18.03926508	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	54	Melanesia	1	540	New Caledonia	NCL	0	165.5067368	-21.41742531	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	54	Melanesia	1	548	Vanuatu	VUT	1	167.0679779	-15.34445547	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	53	Oceania	1	554	New Zealand	NZL	1	170.4755673	-43.98721568	Percent of GNI	0			Development Assistance Committee member (OECD).	Le Comité d’aide au développement (l’OCDE).	Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.5239	0.41090000000000004	0.38870000000000005	0.3375	0.33990000000000004	0.3254	0.2902	0.2778	0.279	0.24830000000000002	0.2526	0.2959	0.2611	0.2692	0.2185	0.23070000000000002	0.2489	0.25830000000000003	0.2467	0.2388	0.22840000000000002	0.20670000000000002	0.2642	0.2657	0.2685	0.2515	0.2543	0.22240000000000001	0.2257	0.234	0.2712	0.2679	0.2664	0.3039	0.2777	0.2553	0.2761	0.2765	0.2625	0.2695	0.2651	0.2531	0.23	0.23	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	13	Central America	1	558	Nicaragua	NIC	1	-85.03060315	12.84210839	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	562	Niger	NER	1	9.400167877	17.42143036	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	566	Nigeria	NGA	1	8.097363256	9.585789025	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	61	Polynesia	1	570	Niue	NIU	0	-169.8601693	-19.05000475	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	154	Northern Europe	1	578	Norway	NOR	1	11.47846389	61.34311134	Percent of GNI	0			Development Assistance Committee member (OECD).	Le Comité d’aide au développement (l’OCDE).	Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.6543	0.7096	0.8417	0.903	0.9481	0.871	0.8461000000000001	1.0281	1.0964	1.0266	1.0103	1.1675	1.0947	1.1271	1.0465	1.1679	1.1335	1.1643	1.0101	1.0525	0.8601000000000001	0.8344	0.8401000000000001	0.8881	0.8767	0.7641	0.7974	0.8884000000000001	0.9194	0.874	0.9404	0.8853000000000001	0.9519000000000001	0.889	1.0585	1.051	0.9638000000000001	0.9294	1.0748	1.0004	1.0457	1.1216	0.9927	0.9927	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	57	Micronesia	1	580	Northern Mariana Islands	MNP	0	145.7582114	15.19099517	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	57	Micronesia	1	583	Micronesia (Federated States of)	FSM	1	158.225216	6.880670092	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	57	Micronesia	1	584	Marshall Islands	MHL	1	171.0839119	7.110213497	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	57	Micronesia	1	585	Palau	PLW	1	134.5733878	7.502307591	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	34	Southern Asia	1	586	Pakistan	PAK	1	68.80479684	29.36491634	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	13	Central America	1	591	Panama	PAN	1	-81.26616623	8.450965746	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	54	Melanesia	1	598	Papua New Guinea	PNG	1	145.8587761	-6.756057077	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	5	South America	1	600	Paraguay	PRY	1	-60.54854225	-21.70216237	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	5	South America	1	604	Peru	PER	1	-71.82093277	-13.58939705	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	35	South-eastern Asia	1	608	Philippines	PHL	1	120.8601418	14.16591706	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	151	Eastern Europe	1	616	Poland	POL	1	19.40660158	52.1226733	Percent of GNI	0			[1998-2001,2003-2017]: Development Assistance Committee member (OECD).	[1998-2001,2003-2017]: Le Comité d’aide au développement (l’OCDE).	[1998-2001,2003-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1998-2001,2003-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																								0.0118	0.0131	0.0183	0.0205		0.0131	0.048600000000000004	0.0685	0.0888	0.1014	0.07540000000000001	0.08950000000000001	0.0835	0.08420000000000001	0.08990000000000001	0.0961	0.08560000000000001	0.09580000000000001	0.1471	0.13470000000000001	0.13470000000000001	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	620	Portugal	PRT	1	-7.961599811	39.68509315	Percent of GNI	0			[1980-2017]: Development Assistance Committee member (OECD).	[1980-2017]: Le Comité d’aide au développement (l’OCDE).	[1980-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1980-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.						0.0167	0.0263	0.0183	0.061500000000000006	0.0432	0.0483	0.07590000000000001	0.112	0.2061	0.24730000000000002	0.2389	0.298	0.34550000000000003	0.2768	0.34440000000000004	0.24960000000000002	0.2056	0.24830000000000002	0.24230000000000002	0.256	0.2607	0.251	0.2717	0.2197	0.6271	0.2111	0.21180000000000002	0.21960000000000002	0.27030000000000004	0.23420000000000002	0.2937	0.3089	0.2805	0.2267	0.1895	0.1582	0.1713	0.1791	0.1791	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	624	Guinea-Bissau	GNB	1	-14.40182514	12.11760394	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	35	South-eastern Asia	1	626	Timor-Leste	TLS	1	125.9451052	-8.797497247	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	630	Puerto Rico	PRI	0	-66.47591017	18.22753799	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	145	Western Asia	1	634	Qatar	QAT	1	51.19152467	25.28355379	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	638	Réunion	REU	0	55.53171398	-21.13183266	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	151	Eastern Europe	1	642	Romania	ROU	1	24.98481009	45.83893563	Percent of GNI	0					[2008-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2008-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																																		0.0897	0.0763	0.0714	0.08750000000000001	0.0855	0.07400000000000001	0.108	0.091	0.1096	0.1061	0.1061	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	151	Eastern Europe	1	643	Russian Federation	RUS	1	99.01404926	61.61899849	Percent of GNI	0			[2014-2017]: Some of the debt relief reported may correspond to the credits. Statistics currently published on ODA by Russia and the estimates from the previous Chairman's reports should not be used at the same time.	[2014-2017]: Une partie de l'allégement de la dette rapporté peut correspondre aux crédits. Les statistiques actuellement publiées sur l'APD par la Russie et les estimations des précédents rapports du Président ne devraient pas être utilisées en même temps.	[2010-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2010-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																																				0.033	0.0292	0.0238	0.034	0.049100000000000005	0.09050000000000001	0.10070000000000001	0.07730000000000001	0.07730000000000001	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	646	Rwanda	RWA	1	29.92310194	-1.999842114	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	652	Saint Barthélemy	BLM	0	-62.83173536	17.89513362	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	654	Saint Helena	SHN	0	-5.705752501	-15.96503946	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	659	Saint Kitts and Nevis	KNA	1	-62.76628613	17.33994219	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	660	Anguilla	AIA	0	-63.05651612	18.21525315	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	662	Saint Lucia	LCA	1	-60.96529553	13.89405601	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	663	Saint Martin (French part)	MAF	0	-63.04505461	18.0882685	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	21	Northern America	1	666	Saint Pierre and Miquelon	SPM	0	-56.33682442	46.85812735	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	670	Saint Vincent and the Grenadines	VCT	1	-61.19024321	13.24627968	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	674	San Marino	SMR	1	12.46329038	43.93841766	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	17	Middle Africa	1	678	Sao Tome and Principe	STP	1	6.609772265	0.241554875	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	145	Western Asia	1	682	Saudi Arabia	SAU	1	44.54763347	24.12594211	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	686	Senegal	SEN	1	-14.46636926	14.35920905	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	688	Serbia	SRB	1	20.805876	44.03145697	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	690	Seychelles	SYC	1	55.46561591	-4.678053059	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	694	Sierra Leone	SLE	1	-11.78306584	8.568604164	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	35	South-eastern Asia	1	702	Singapore	SGP	1	103.8107883	1.361009155	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	151	Eastern Europe	1	703	Slovakia	SVK	1	19.48495604	48.70741446	Percent of GNI	0			[1999-2004,2006-2017]: Development Assistance Committee member (OECD).	[1999-2004,2006-2017]: Le Comité d’aide au développement (l’OCDE).	[1999-2004,2006-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1999-2004,2006-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																									0.0376	0.0309	0.0408	0.024	0.0463	0.0721		0.1032	0.093	0.10010000000000001	0.08650000000000001	0.0854	0.0913	0.0886	0.09340000000000001	0.08610000000000001	0.1013	0.12100000000000001	0.132	0.132	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	35	South-eastern Asia	1	704	Viet Nam	VNM	1	105.802499	10.09643079	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	705	Slovenia	SVN	1	14.82209486	46.11958061	Percent of GNI	0			[2005-2017]: Development Assistance Committee member (OECD).	[2005-2017]: Le Comité d’aide au développement (l’OCDE).	[2005-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2005-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																															0.10640000000000001	0.1194	0.12040000000000001	0.1291	0.14880000000000002	0.1268	0.1288	0.1302	0.1298	0.1245	0.1492	0.18710000000000002	0.1589	0.1589	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	706	Somalia	SOM	1	46.20367477	4.406485729	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	18	Southern Africa	1	710	South Africa	ZAF	1	24.67184355	-29.99957544	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	716	Zimbabwe	ZWE	1	29.86909584	-19.00075492	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	39	Southern Europe	1	724	Spain	ESP	1	-3.554078296	40.39211472	Percent of GNI	0			[1980-2017]: Development Assistance Committee member (OECD).	[1980-2017]: Le Comité d’aide au développement (l’OCDE).	[1980-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1980-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.						0.0771	0.1301	0.133	0.0441	0.0849	0.1028	0.08900000000000001	0.081	0.07200000000000001	0.1424	0.19870000000000002	0.2417	0.2677	0.2753	0.2767	0.24300000000000002	0.2182	0.2354	0.2436	0.23020000000000002	0.2164	0.3028	0.2627	0.2336	0.2393	0.27190000000000003	0.3151	0.36710000000000004	0.4466	0.4592	0.4284	0.2863	0.1559	0.1739	0.13440000000000002	0.1168	0.3427	0.19490000000000002	0.19490000000000002	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	14	Eastern Africa	1	728	South Sudan	SSD	1	30.32618773	7.290839152	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	15	Northern Africa	1	729	Sudan	SDN	0	29.95650159	16.02643066	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	15	Northern Africa	1	732	Western Sahara	ESH	0	-13.13515523	24.66265342	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	5	South America	1	740	Suriname	SUR	1	-55.90626394	4.132603197	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	18	Southern Africa	1	748	Eswatini	SWZ	1	31.50149288	-26.56471011	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	154	Northern Europe	1	752	Sweden	SWE	1	14.3775338	60.60103109	Percent of GNI	0			Development Assistance Committee member (OECD).	Le Comité d’aide au développement (l’OCDE).	Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.7792	0.7769	0.9457000000000001	0.8602000000000001	0.9183	0.7811	0.8266	1.0167	0.8408	0.8038000000000001	0.862	0.8468	0.8815000000000001	0.8598	0.9596	0.9073	0.8954000000000001	1.0296	0.9851000000000001	0.9647	0.7656000000000001	0.8351000000000001	0.7909	0.7155	0.6978000000000001	0.8013	0.7663000000000001	0.8364	0.7945	0.7773	0.9422	1.0248	0.9347000000000001	0.9796	1.1214	0.9695	1.0188	0.9739000000000001	1.0138	1.0944	1.4045	0.9407000000000001	1.0189	1.0189	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	155	Western Europe	1	756	Switzerland	CHE	1	8.223158	46.96617097	Percent of GNI	0			Development Assistance Committee member (OECD).	Le Comité d’aide au développement (l’OCDE).	Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.18480000000000002	0.1908	0.1883	0.1968	0.21400000000000002	0.23870000000000002	0.2399	0.2495	0.3143	0.2972	0.31120000000000003	0.2979	0.3062	0.31930000000000003	0.2989	0.2999	0.3408	0.4334	0.309	0.34840000000000004	0.3255	0.31920000000000004	0.31870000000000004	0.3057	0.3386	0.3242	0.3311	0.3173	0.3617	0.3861	0.4218	0.3754	0.3708	0.4217	0.44170000000000004	0.393	0.45840000000000003	0.4676	0.4586	0.5049	0.5143	0.5306000000000001	0.45690000000000003	0.45690000000000003	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	145	Western Asia	1	760	Syrian Arab Republic	SYR	1	38.50466565	35.01676176	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	143	Central Asia	1	762	Tajikistan	TJK	1	69.294998	38.43069666	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	35	South-eastern Asia	1	764	Thailand	THA	1	101.0202951	15.13089239	Percent of GNI	0					[2006-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2006-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																																0.036500000000000005	0.0356	0.09000000000000001	0.0187	0.0013000000000000002	0.0066	0.003	0.0097	0.0184	0.017	0.0456	0.0325	0.0325	2017
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	11	Western Africa	1	768	Togo	TGO	1	0.97835765	8.532096072	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	61	Polynesia	1	772	Tokelau	TKL	0	-171.8154473	-9.214545558	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	61	Polynesia	1	776	Tonga	TON	1	-175.1959991	-21.19511329	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odafrmdac	103	Net disbursements of official development assistance from donors	Net disbursements of official development assistance to developing countries and multilateral organizations as percent of GNI	SYB096	29	Caribbean	1	780	Trinidad and Tobago	TTO	1	-61.29389504	10.41877263	Percent of GNI	0																																																			
