topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	sexCode	sexDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1990	value_1995	value_2000	value_2005	value_2010	value_2015	value_2017	value_latest_year	latest_year
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	_T	Both sexes or no breakdown by sex	Number	0			Including refugees. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	1074391.0	921954.0	1127640.0	1333327.0	1871537.0	2866136.0	3123431.0	3123431.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	143	Central Asia	1	417	Kyrgyzstan	KGZ	1	74.52324839	41.46204516	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	623083.0	510296.0	389558.0	312897.0	231511.0	204382.0	200294.0	200294.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	35	South-eastern Asia	1	418	Lao People's Democratic Republic	LAO	1	101.9901968	20.27482773	_T	Both sexes or no breakdown by sex	Number	0			Including refugees. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	22866.0	23526.0	21948.0	20371.0	32473.0	44575.0	45466.0	45466.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	145	Western Asia	1	422	Lebanon	LBN	1	35.89391711	33.92152458	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	523693.0	608303.0	692913.0	756784.0	820655.0	1973204.0	1939212.0	1939212.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	18	Southern Africa	1	426	Lesotho	LSO	1	28.25362195	-29.58041814	_T	Both sexes or no breakdown by sex	Number	0			Including refugees. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	8240.0	7204.0	6167.0	6290.0	6414.0	6572.0	6749.0	6749.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	154	Northern Europe	1	428	Latvia	LVA	1	26.42461876	56.64196636	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	646007.0	538093.0	430178.0	376725.0	313786.0	265418.0	256889.0	256889.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	11	Western Africa	1	430	Liberia	LBR	1	-9.311879038	6.448381009	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	94964.0	208563.0	151868.0	87188.0	99129.0	113779.0	98630.0	98630.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	15	Northern Africa	1	434	Libya	LBY	1	18.0295985	27.04042819	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	457075.0	508041.0	567436.0	625212.0	683998.0	771146.0	788419.0	788419.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	155	Western Europe	1	438	Liechtenstein	LIE	1	9.552985019	47.14167005	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	10906.0	13311.0	15483.0	18898.0	22342.0	23799.0	24683.0	24683.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	154	Northern Europe	1	440	Lithuania	LTU	1	23.90517807	55.33680309	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	349258.0	273587.0	214311.0	201209.0	160772.0	136021.0	124706.0	124706.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	155	Western Europe	1	442	Luxembourg	LUX	1	6.092656563	49.77679538	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	113795.0	126106.0	139750.0	150618.0	248888.0	260573.0	264073.0	264073.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	30	Eastern Asia	1	446	China, Macao Special Administrative Region	MAC	0	113.5665388	22.1237259	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	205047.0	224929.0	240791.0	279308.0	318506.0	342703.0	353654.0	353654.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	14	Eastern Africa	1	450	Madagascar	MDG	1	46.6982339	-19.38514785	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	23917.0	21177.0	23541.0	26058.0	28905.0	32075.0	33844.0	33844.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	14	Eastern Africa	1	454	Malawi	MWI	1	33.4884625	-13.40819859	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	1127724.0	241624.0	232620.0	221661.0	217722.0	232803.0	237104.0	237104.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	35	South-eastern Asia	1	458	Malaysia	MYS	1	116.8346314	5.452415309	_T	Both sexes or no breakdown by sex	Number	0			Including Sabah and Sarawak. Including refugees. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris Sabah et Sarawak. Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	695920.0	937368.0	1277223.0	1722344.0	2406011.0	2650617.0	2703629.0	2703629.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	34	Southern Asia	1	462	Maldives	MDV	1	73.09672546	-0.614385021	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	8689.0	18510.0	27092.0	45045.0	54659.0	64273.0	67026.0	67026.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	11	Western Africa	1	466	Mali	MLI	1	-3.522016039	17.35311254	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	160736.0	176187.0	189475.0	256797.0	336607.0	365145.0	383721.0	383721.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	15077.0	17740.0	21521.0	24560.0	33008.0	42430.0	45539.0	45539.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	38705.0	46599.0	54492.0	57034.0	59575.0	61731.0	61579.0	61579.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	_T	Both sexes or no breakdown by sex	Number	0			Including refugees. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	111650.0	89562.0	57366.0	58119.0	84679.0	166552.0	168438.0	168438.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	_T	Both sexes or no breakdown by sex	Number	0			Including Agalega, Rodrigues and Saint Brandon. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris Agalega, Rodrigues et Saint-Brandon.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	3613.0	7493.0	15543.0	19647.0	24836.0	28585.0	28713.0	28713.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	695674.0	458549.0	538051.0	712487.0	969538.0	1193155.0	1224169.0	1224169.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	20359.0	21060.0	21787.0	21312.0	21132.0	21042.0	21255.0	21255.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	6718.0	7424.0	8206.0	11475.0	16061.0	17620.0	18204.0	18204.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	_T	Both sexes or no breakdown by sex	Number	0			Including the Transnistria region.	Y compris la région de Transnistrie.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	544162.0	367231.0	247828.0	173957.0	157668.0	142904.0	140045.0	140045.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	_T	Both sexes or no breakdown by sex	Number	0					[2010,2015,2017]: United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	[2010,2015,2017]: Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.					78507.0	82541.0	70984.0	70984.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	2013.0	1612.0	1211.0	1244.0	1277.0	1351.0	1364.0	1364.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	54895.0	50360.0	53034.0	54379.0	70909.0	92424.0	95835.0	95835.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	122332.0	168256.0	195702.0	204830.0	214612.0	238930.0	246954.0	246954.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	304000.0	539643.0	623608.0	666160.0	816221.0	1814591.0	2073292.0	2073292.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	120641.0	115372.0	134403.0	106274.0	102405.0	96888.0	95067.0	95067.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	_T	Both sexes or no breakdown by sex	Number	0			Refers to foreign citizens.	Se rapportent aux citoyens étrangers.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	2815.0	2605.0	2394.0	2253.0	2112.0	3678.0	3710.0	3710.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	429974.0	690225.0	717900.0	679457.0	578657.0	509855.0	502670.0	502670.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	1182263.0	1346164.0	1556337.0	1736127.0	1832510.0	1996318.0	2056520.0	2056520.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	531	Curaçao	CUW	0	-68.95033464	12.15058042	_T	Both sexes or no breakdown by sex	Number	0					[2010,2015,2017]: United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	[2010,2015,2017]: Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.					34627.0	37611.0	38396.0	38396.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	533	Aruba	ABW	0	-69.97050586	12.50878756	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	14444.0	22274.0	30104.0	32540.0	34327.0	36114.0	36356.0	36356.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	29	Caribbean	1	534	Sint Maarten (Dutch part)	SXM	0	-63.06198692	18.03926508	_T	Both sexes or no breakdown by sex	Number	0					[2005,2010,2015,2017]: United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	[2005,2010,2015,2017]: Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.				13100.0	26200.0	27295.0	28260.0	28260.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	54	Melanesia	1	540	New Caledonia	NCL	0	165.5067368	-21.41742531	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	37673.0	43662.0	49651.0	55405.0	61158.0	64290.0	66001.0	66001.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	54	Melanesia	1	548	Vanuatu	VUT	1	167.0679779	-15.34445547	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	2308.0	2461.0	2626.0	2800.0	2991.0	3187.0	3245.0	3245.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	53	Oceania	1	554	New Zealand	NZL	1	170.4755673	-43.98721568	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	518047.0	588617.0	678813.0	839952.0	947443.0	1039736.0	1067423.0	1067423.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	13	Central America	1	558	Nicaragua	NIC	1	-85.03060315	12.84210839	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	41421.0	26619.0	30389.0	34918.0	37333.0	40262.0	41159.0	41159.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	11	Western Africa	1	562	Niger	NER	1	9.400167877	17.42143036	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	115464.0	145999.0	122260.0	124461.0	126464.0	252998.0	295610.0	295610.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	11	Western Africa	1	566	Nigeria	NGA	1	8.097363256	9.585789025	_T	Both sexes or no breakdown by sex	Number	0			Including refugees. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	456621.0	462999.0	487882.0	969294.0	988679.0	1199115.0	1235088.0	1235088.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	61	Polynesia	1	570	Niue	NIU	0	-169.8601693	-19.05000475	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	461.0	480.0	498.0	522.0	545.0	557.0	553.0	553.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	154	Northern Europe	1	578	Norway	NOR	1	11.47846389	61.34311134	_T	Both sexes or no breakdown by sex	Number	0			Including Svalbard and Jan Mayen Islands.	Y compris les îles Svalbard-et-Jan Mayen.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	192587.0	233302.0	292440.0	361144.0	526799.0	746375.0	798944.0	798944.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	57	Micronesia	1	580	Northern Mariana Islands	MNP	0	145.7582114	15.19099517	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	26593.0	32376.0	40122.0	37542.0	24168.0	21648.0	21777.0	21777.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	57	Micronesia	1	583	Micronesia (Federated States of)	FSM	1	158.225216	6.880670092	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	3685.0	3342.0	3116.0	2905.0	2805.0	2756.0	2785.0	2785.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	57	Micronesia	1	584	Marshall Islands	MHL	1	171.0839119	7.110213497	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	1158.0	1480.0	1891.0	2417.0	3089.0	3284.0	3292.0	3292.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	57	Micronesia	1	585	Palau	PLW	1	134.5733878	7.502307591	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	2801.0	4749.0	6310.0	6043.0	5490.0	4937.0	4988.0	4988.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	34	Southern Asia	1	586	Pakistan	PAK	1	68.80479684	29.36491634	_T	Both sexes or no breakdown by sex	Number	0			Including refugees.	Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	6208204.0	3669308.0	4181912.0	3171132.0	3941586.0	3628956.0	3398154.0	3398154.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	13	Central America	1	591	Panama	PAN	1	-81.26616623	8.450965746	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	62744.0	70848.0	83410.0	117563.0	157309.0	184710.0	190728.0	190728.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	54	Melanesia	1	598	Papua New Guinea	PNG	1	145.8587761	-6.756057077	_T	Both sexes or no breakdown by sex	Number	0			Including refugees. Refers to foreign citizens.	Se rapportent aux citoyens étrangers. Y compris les réfugiés.	United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	32720.0	33526.0	25101.0	29967.0	25424.0	30782.0	32389.0	32389.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	5	South America	1	600	Paraguay	PRY	1	-60.54854225	-21.70216237	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	195884.0	186570.0	176608.0	168243.0	160299.0	156462.0	160519.0	160519.0	2017
2	Population and migration	Population et migration	intlmigref	78	International migrants and refugees	International migrant stock	SYB074	5	South America	1	604	Peru	PER	1	-71.82093277	-13.58939705	_T	Both sexes or no breakdown by sex	Number	0					United Nations Population Division, New York, International migrant stock: The 2017 Revision, last accessed January 2018.	Organisation des Nations Unies, Division de la population, New York, « International migrant stock: The 2017 Revision », derniér accéss janvier 2018.	65025.0	56732.0	66293.0	77541.0	84066.0	91481.0	93780.0	93780.0	2017
