topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	activityCode	activityDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	IND	Industry	Percent of total gross value added	0			[1990-2017]: Data classified according to ISIC Rev. 4.	[1990-2017]: Classifiées selon la CITI, Rév. 4.	[1990-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1990-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.						39.7444	33.1113	37.1214	40.9365	36.6725	31.3056	29.5713	28.3485	22.7353	21.6124	21.2988	24.3256	22.8164	23.6228	23.4933	22.2934	22.7665	21.8536	22.6661	20.0245	19.991	20.6862	20.8372	21.3155	21.6466	21.3989	21.3412	20.9216	20.9216	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	SER	Services	Percent of total gross value added	0			[1990-2017]: Data classified according to ISIC Rev. 4.	[1990-2017]: Classifiées selon la CITI, Rév. 4.	[1990-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1990-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.						25.3815	33.7595	26.7522	28.9316	35.344	36.4776	40.644	42.7143	48.4387	52.1662	50.4372	50.8495	53.6541	55.4337	56.5637	58.6324	65.5437	61.2727	66.8898	70.0621	65.9135	64.9258	66.043	64.1895	63.2171	64.6955	64.7004	64.7903	64.7903	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			[1990-2017]: Data classified according to ISIC Rev. 4.	[1990-2017]: Classifiées selon la CITI, Rév. 4.	[1990-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1990-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.						12.0613	12.0636	12.0621	12.0583	12.0705	12.0576	12.0468	12.1069	12.0189	12.0146	12.2869	11.7551	12.0017	11.434	10.7317	10.3473	9.0828	10.0479	9.256	9.9582	9.1993	9.6363	8.8858	9.793	10.005	9.7508	9.0339	8.3661	8.3661	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	IND	Industry	Percent of total gross value added	0			[1990-2017]: Data classified according to ISIC Rev. 4.	[1990-2017]: Classifiées selon la CITI, Rév. 4.	[1990-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1990-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.						25.3208	25.3158	25.3191	25.3275	25.3008	25.3291	25.3526	25.2206	25.4139	25.4235	24.8253	25.9931	25.4525	24.178	23.8535	22.0975	21.3662	21.6352	22.0156	20.894	20.523	18.0113	17.7566	18.8359	17.6704	17.3601	19.1348	19.4096	19.4096	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	SER	Services	Percent of total gross value added	0			[1990-2017]: Data classified according to ISIC Rev. 4.	[1990-2017]: Classifiées selon la CITI, Rév. 4.	[1990-2017]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[1990-2017]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.						62.6179	62.6206	62.6188	62.6142	62.6288	62.6134	62.6005	62.6725	62.5672	62.5619	62.8878	62.2518	62.5457	64.388	65.4148	67.5552	69.551	68.3169	68.7285	69.1478	70.2776	72.3524	73.3576	71.3711	72.3246	72.8892	71.8312	72.2243	72.2243	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	4.0239	3.9475	4.0461	3.8576	2.4197	2.2408	2.7804	3.135	4.7735	4.8885000000000005	4.9252	4.2521	0.9932000000000001	0.7454000000000001	0.8784000000000001	1.2843	1.1276	1.3816	1.3203	1.0636	0.8638	0.8909	0.9693	0.9266000000000001	1.1313	1.0602	1.0765	1.3722	1.3571	1.5699	1.3604	1.5091999999999999	1.3527	1.3527	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	IND	Industry	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	17.6864	19.3267	20.306	22.1173	29.7576	35.5903	17.9382	16.2682	13.6252	12.9289	12.2822	18.1775	22.6855	24.6191	24.3417	17.373	15.8998	19.0391	19.134900000000002	17.131	16.6751	13.0215	12.3483	13.256	13.0064	13.2743	12.1624	13.0009	14.9766	15.9324	12.3519	14.0167	11.8254	11.8254	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	SER	Services	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	78.2897	76.7258	75.6479	74.0251	67.8227	62.1689	79.2814	80.5968	81.6013	82.1826	82.7926	77.5704	76.3213	74.6355	74.7798	81.3427	82.9727	79.5792	79.5448	81.8053	82.461	86.0876	86.6824	85.8174	85.8623	85.6655	86.7611	85.6269	83.6663	82.4977	86.2876	84.4741	86.8219	86.8219	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			Including Western Sahara.	Y compris les données de Sahara occidental.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	17.3871	20.3837	16.2974	18.4321	18.3926	18.6327	21.1764	16.1152	15.3322	19.3907	15.0882	20.223	16.2568	18.0773	15.554	13.3041	14.778	14.7813	15.4574	14.5635	13.0984	12.199	15.0976	13.2952	14.6763	14.44	14.245	13.3715	14.6904	12.9895	14.2788	13.6436	13.9934	13.9934	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	IND	Industry	Percent of total gross value added	0			Including Western Sahara.	Y compris les données de Sahara occidental.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	32.8053	30.3961	30.9122	31.0772	31.5289	31.0441	29.1492	30.1408	29.7662	28.1626	29.6162	28.1735	30.0256	28.7579	29.2046	29.999	28.3794	28.2054	28.8789	29.4391	28.9482	27.6994	27.8911	29.7544	27.3036	28.6237	28.8941	28.6389	28.7108	29.5095	29.4955	29.4099	29.534	29.534	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	SER	Services	Percent of total gross value added	0			Including Western Sahara.	Y compris les données de Sahara occidental.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	49.8076	49.2202	52.7905	50.4907	50.0786	50.3232	49.6744	53.744	54.9017	52.4467	55.2956	51.6035	53.7177	53.1648	55.2414	56.6969	56.8425	57.0133	55.6637	55.9974	57.9534	60.1016	57.0113	56.9504	58.0201	56.9363	56.8608	57.9896	56.5988	57.501	56.2258	56.9465	56.4726	56.4726	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			[1991-2017]: Data classified according to ISIC Rev. 4.	[1991-2017]: Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	47.482	41.1418	44.1487	42.8797	47.3789	37.1187	36.808	32.2488	36.0455	32.6668	33.4632	34.7345	33.8519	29.8509	27.3418	22.8369	21.2138	25.9076	25.8657	25.2947	25.4311	26.4366	26.4318	28.5928	29.5873	28.9232	27.8173	26.9801	25.8879	24.4827	24.5555	24.2537	22.6611	22.6611	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	IND	Industry	Percent of total gross value added	0			[1991-2017]: Data classified according to ISIC Rev. 4.	[1991-2017]: Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	13.2194	14.9896	21.4444	25.3868	24.2849	18.4105	16.7436	18.3939	13.818200000000001	15.8924	14.4474	16.419	17.0636	21.045	22.296	22.985	24.1615	18.7454	21.0921	22.1201	20.7209	21.5326	21.9041	19.1978	18.7241	18.5639	18.7796	18.6369	18.2485	20.1942	21.025	21.1894	26.5082	26.5082	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	SER	Services	Percent of total gross value added	0			[1991-2017]: Data classified according to ISIC Rev. 4.	[1991-2017]: Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	39.2986	43.8686	34.4069	31.7335	28.3363	44.4707	46.4484	49.3572	50.1363	51.4408	52.0894	48.8465	49.0845	49.1041	50.3622	54.1781	54.6247	55.347	53.0422	52.5852	53.848	52.0308	51.6641	52.2095	51.6886	52.5129	53.4032	54.383	55.8636	55.3231	54.4195	54.5569	50.8306	50.8306	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	2.2916	2.9441	3.224	3.5091	3.2438000000000002	2.6695	2.729	2.4321	2.495	2.6352	2.8941	2.6114	2.7116	3.2026	2.9448	2.2114	2.3077	2.2889	2.1755	1.9133	1.5808	1.3568	1.3783	1.1058	1.445	1.3522	1.1698	1.084	1.2229	1.1972	1.8698000000000001	2.182	2.2275	2.2275	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	IND	Industry	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	63.2894	55.2952	57.1154	51.2962	53.8382	56.8698	52.6646	52.3499	49.321	48.4405	49.6844	52.4611	51.92	44.3161	50.0534	58.3484	55.7554	54.7207	54.7733	55.5795	62.1319	60.2047	62.6308	66.3068	58.3288	62.691	66.7712	65.9992	63.3666	60.3407	50.9567	46.1	47.9003	47.9003	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	SER	Services	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	34.419	41.7607	39.6606	45.1947	42.9181	40.4608	44.6064	45.218	48.184	48.9243	47.4214	44.9275	45.3684	52.4813	47.0018	39.4402	41.9369	42.9904	43.0512	42.5073	36.2873	38.4385	35.9909	32.5874	40.2262	35.9569	32.059	32.9167	35.4105	38.4621	47.1735	51.718	49.8722	49.8722	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	7.8521	8.2834	9.7464	9.8727	9.18	9.8596	10.8215	7.7604	8.1875	11.1871	10.5245	10.3113	9.4113	9.512	9.8017	11.8786	10.5709	11.0831	11.0534	9.8297	11.4274	9.1205	10.538499999999999	8.1377	8.8568	9.1529	8.7883	8.5692	6.7794	7.1305	6.2897	6.5242	7.3821	7.3821	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	IND	Industry	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	39.7126	38.1886	32.575	35.9411	36.7811	31.7501	28.3062	27.8703	25.0424	26.7361	24.2358	23.4277	24.1067	25.116	23.8749	25.9823	28.9236	29.9124	26.0188	27.5773	27.3146	34.375	32.9082	36.9417	31.2525	29.7894	29.6885	31.9625	32.0292	31.1423	30.5126	31.3448	30.3293	30.3293	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	SER	Services	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	52.4353	53.528	57.6785	54.1862	54.0388	58.3903	60.8723	64.3692	66.7701	62.0768	65.2397	66.261	66.482	65.372	66.3234	62.1391	60.5055	59.0045	62.9278	62.593	61.258	56.5045	56.5533	54.9206	59.8907	61.0576	61.5232	59.4683	61.1914	61.7273	63.1977	62.131	62.2886	62.2886	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			At producers' prices.	Aux prix à la production.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	5.9973	5.9606	6.0619	5.7884	6.2264	6.5356000000000005	6.9134	6.2987	5.9713	6.2593	6.4272	6.1981	6.2101	5.9722	4.6863	5.2974	6.6306	7.7036	7.3717	7.2151	7.7862	9.2653	7.7676	5.2504	4.0696	4.2795	3.5195	2.5671	3.4556	3.1808	3.0679	3.2348	3.1611000000000002	3.1611000000000002	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	IND	Industry	Percent of total gross value added	0			At producers' prices.	Aux prix à la production.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	32.911	33.3077	32.1883	35.2787	30.37	26.8485	22.565	29.6117	33.3912	29.9476	27.7441	30.3321	31.3889	33.9796	46.6699	39.0847	25.5377	21.5848	18.2629	-1.7572	-6.4788	17.6258	2.105	38.0654	51.1073	48.0231	53.9562	66.4124	56.1283	58.8321	60.4571	58.4724	59.2539	59.2539	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	SER	Services	Percent of total gross value added	0			At producers' prices.	Aux prix à la production.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	61.0917	60.731700000000004	61.7498	58.932900000000004	63.4036	66.6159	70.5216	64.0895	60.6375	63.7932	65.8286	63.4697	62.401	60.0482	48.6438	55.618	67.8317	70.7116	74.3655	94.5421	98.6926	73.1089	90.1275	56.6842	44.8231	47.6975	42.5243	31.0205	40.4161	37.9872	36.475	38.2929	37.585	37.585	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	48.9906	48.6725	47.584	47.7693	47.5093	48.3813	45.4642	42.8509	40.3983	40.0183	38.9093	38.5653	38.582300000000004	37.0101	38.1059	37.7275	36.5785	37.4033	36.4912	35.9319	35.1881	32.5258	33.5878	31.7138	32.97	35.3804	37.0618	35.2204	33.8209	32.6319	31.7441	31.6408	29.3718	29.3718	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	IND	Industry	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	11.5373	12.2173	12.1253	12.3972	12.4132	12.2776	13.6256	16.2564	16.4884	16.9665	17.7104	17.8465	17.842	17.5454	16.9743	17.2533	17.29	17.5341	17.641	17.2606	17.1307	16.5665	16.6743	16.7957	15.8592	15.1428	14.9476	14.9837	15.1809	14.9121	14.8195	14.1613	14.6419	14.6419	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	SER	Services	Percent of total gross value added	0					United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	39.4722	39.1103	40.2907	39.8335	40.0774	39.3411	40.9102	40.8927	43.1133	43.0152	43.3802	43.5883	43.5757	45.4445	44.9197	45.0192	46.1315	45.0626	45.8678	46.8075	47.6813	50.9077	49.7379	51.4905	51.1707	49.4767	47.9907	49.7959	50.9982	52.456	53.4364	54.198	55.9863	55.9863	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	4.1127	4.2515	4.1974	4.1511	4.4919	4.369	4.235	3.9605	3.4732	3.5137	3.4183	3.185	3.2899	2.8371	2.5997	2.5602	2.4907	2.3221	2.3032	2.0902	2.0829	2.0364	2.185	1.8296000000000001	1.7294	1.9795	1.7525	1.8356	1.9855	1.9302000000000001	1.9165	1.9711	2.0694	2.0694	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	IND	Industry	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	32.6763	30.223	28.7011	28.8584	28.7357	28.6597	28.1903	27.2196	26.7882	26.403	26.5031	26.2083	25.1968	24.8063	24.168	24.214	24.5116	23.635	23.234	23.1953	23.5683	23.7077	23.8118	24.069	22.6122	21.9201	22.2718	22.1427	21.4358	20.4443	20.2123	19.6799	19.4374	19.4374	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	SER	Services	Percent of total gross value added	0			Data classified according to ISIC Rev. 4.	Classifiées selon la CITI, Rév. 4.	United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.	63.211	65.5254	67.1014	66.9905	66.7725	66.9714	67.5747	68.8198	69.7385	70.0833	70.0786	70.6067	71.5133	72.3566	73.2323	73.2259	72.9977	74.0429	74.4627	74.7144	74.3489	74.256	74.0031	74.1014	75.6585	76.1003	75.9757	76.0217	76.5787	77.6255	77.8713	78.349	78.4933	78.4933	2017
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	29	Caribbean	1	531	Curaçao	CUW	0	-68.95033464	12.15058042	AGR	Agriculture, hunting, forestry and fishing	Percent of total gross value added	0			[2005-2016]: Includes mining and handicrafts.	[2005-2016]: Y compris l’extraction et l'artisanat.	[2005-2016]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[2005-2016]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.																					0.6265000000000001	0.6923	0.6014	0.6999000000000001	0.4988	0.4768	0.4355	0.27040000000000003	0.3997	0.2592	0.4501	0.41900000000000004		0.41900000000000004	2016
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	29	Caribbean	1	531	Curaçao	CUW	0	-68.95033464	12.15058042	IND	Industry	Percent of total gross value added	0					[2005-2016]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[2005-2016]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.																					16.3941	17.8155	17.357	16.5514	18.4421	16.2391	16.9119	16.7114	17.9005	18.3963	20.2363	20.1012		20.1012	2016
6	National accounts	Comptes nationaux	newvaluead	18	Gross Value added by kind of economic activity	Gross value added by industry	SYB022	29	Caribbean	1	531	Curaçao	CUW	0	-68.95033464	12.15058042	SER	Services	Percent of total gross value added	0					[2005-2016]: United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed February 2019.	[2005-2016]: Organisation des Nations Unies, Division de statistique, New York, base de données des statistiques des comptes nationaux : Analyse des principaux agrégats, denier accès février 2019.																					82.9794	81.4922	82.0416	82.7487	81.059	83.2841	82.6526	83.0182	81.6999	81.3445	79.3136	79.4799		79.4799	2016
