topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	educationLevCode	educationLevDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	145	Western Asia	1	682	Saudi Arabia	SAU	1	44.54763347	24.12594211	ISCED11_02	Pre-primary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	686	Senegal	SEN	1	-14.46636926	14.35920905	ISCED11_1	Primary education	Percent	0			[2008]: Estimate.	[2008]: Données estimatives.	[2005-2006,2008-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2005-2006,2008-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.						41.8092	45.3001		44.928	47.5286	43.2123	41.346	42.0512	35.5859	34.8556	34.1616			34.1616	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	686	Senegal	SEN	1	-14.46636926	14.35920905	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0			[2008]: Estimate.	[2008]: Données estimatives.	[2005-2006,2008-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2005-2006,2008-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.						22.4165	25.2997		24.0645	24.6931	27.8907	28.4881	27.8053	27.3978	33.3265	29.3469			29.3469	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	686	Senegal	SEN	1	-14.46636926	14.35920905	AGG_5T8	Tertiary education	Percent	0			[2008]: Estimate.	[2008]: Données estimatives.	[2005-2006,2008-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2005-2006,2008-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.						21.9778	23.5		24.5464	26.0516	26.8241	28.0813	27.0949	33.5866	28.8396	32.1091			32.1091	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	686	Senegal	SEN	1	-14.46636926	14.35920905	_T	Total or no breakdown by education level	Percent	0			[2008]: Estimate.	[2008]: Données estimatives.	[2000-2006,2008-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2006,2008-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	17.6185	15.7297	16.7219	16.1175	16.9623	21.771	17.9546		19.2261	23.3005	24.0464	21.087	20.7953	25.7424	24.7625	23.7586			23.7586	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	686	Senegal	SEN	1	-14.46636926	14.35920905	ISCED11_02	Pre-primary education	Percent	0					[2005-2006,2009-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2005-2006,2009-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.						0.8634000000000001	0.7001000000000001			1.1006	1.1099	1.5110000000000001	2.6782	2.9641	2.8945	3.9685			3.9685	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	688	Serbia	SRB	1	20.805876	44.03145697	ISCED11_1	Primary education	Percent	0					[2007-2011,2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2011,2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								48.1122	47.2386	47.1368	45.8555	45.2564				45.3395			45.3395	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	688	Serbia	SRB	1	20.805876	44.03145697	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0					[2007-2011,2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2011,2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								24.2481	23.7319	23.5881	23.2586	23.1377				22.886			22.886	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	688	Serbia	SRB	1	20.805876	44.03145697	AGG_5T8	Tertiary education	Percent	0					[2007-2012,2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2012,2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								25.8493	27.3018	27.6383	29.0818	29.1905	29.1241			30.1154			30.1154	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	688	Serbia	SRB	1	20.805876	44.03145697	_T	Total or no breakdown by education level	Percent	0					[2007-2012,2014-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2012,2014-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								10.3936	10.8385	10.9368	10.5136	10.6035	9.5992		9.1016	9.1916			9.1916	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	688	Serbia	SRB	1	20.805876	44.03145697	ISCED11_02	Pre-primary education	Percent	0					[2007-2011,2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2011,2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								0.40290000000000004	0.3801	0.3719	0.5083	1.1117				0.7248			0.7248	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	690	Seychelles	SYC	1	55.46561591	-4.678053059	ISCED11_1	Primary education	Percent	0			[2002-2003]: Estimate.	[2002-2003]: Données estimatives.	[2002-2003,2011]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002-2003,2011]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			32.0121	32.8209								23.9599							23.9599	2011
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	690	Seychelles	SYC	1	55.46561591	-4.678053059	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0			[2002-2003]: Estimate.	[2002-2003]: Données estimatives.	[2002-2003,2011]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002-2003,2011]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			26.112	28.9059								16.166							16.166	2011
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	690	Seychelles	SYC	1	55.46561591	-4.678053059	AGG_5T8	Tertiary education	Percent	0					[2002,2006,2011]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002,2006,2011]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			17.4411				17.8954					32.515							32.515	2011
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	690	Seychelles	SYC	1	55.46561591	-4.678053059	_T	Total or no breakdown by education level	Percent	0					[2002-2003,2006,2011]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002-2003,2006,2011]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			9.2202	12.0432			10.9545					10.3864							10.3864	2011
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	690	Seychelles	SYC	1	55.46561591	-4.678053059	ISCED11_02	Pre-primary education	Percent	0			[2002-2003]: Estimate.	[2002-2003]: Données estimatives.	[2002-2003,2006]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002-2003,2006]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			10.5208	8.6094			4.0903												4.0903	2006
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	694	Sierra Leone	SLE	1	-11.78306584	8.568604164	ISCED11_1	Primary education	Percent	0					[2007-2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								52.042	50.1681	48.8901	50.723	52.5567	49.5317	48.8581	43.0944		35.6548		35.6548	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	694	Sierra Leone	SLE	1	-11.78306584	8.568604164	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0					[2007-2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								24.7554	24.9874	28.3497	26.3563	26.2941	24.0722	22.1558	23.3818		11.9894		11.9894	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	694	Sierra Leone	SLE	1	-11.78306584	8.568604164	AGG_5T8	Tertiary education	Percent	0					[2007-2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2007-2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.								18.7149	20.8296	19.7581	19.639	17.9299	23.22	25.9251	30.7306		52.1454		52.1454	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	694	Sierra Leone	SLE	1	-11.78306584	8.568604164	_T	Total or no breakdown by education level	Percent	0			[2000-2005]: Estimate.	[2000-2005]: Données estimatives.	[2000-2005,2007-2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2005,2007-2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	20.7313	17.9708	17.7032	17.3194	17.1488	15.5066		19.7502	14.9309	15.8965	12.8019	12.4115	14.126	15.2023	15.0917		12.4736		12.4736	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	11	Western Africa	1	694	Sierra Leone	SLE	1	-11.78306584	8.568604164	ISCED11_02	Pre-primary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	35	South-eastern Asia	1	702	Singapore	SGP	1	103.8107883	1.361009155	ISCED11_1	Primary education	Percent	0					[2008-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									22.4698	21.6226	20.83	20.2422	20.5653	21.9837					21.9837	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	35	South-eastern Asia	1	702	Singapore	SGP	1	103.8107883	1.361009155	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0					[2008-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									25.6002	24.812	24.9684	23.8345	21.4736	22.9622					22.9622	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	35	South-eastern Asia	1	702	Singapore	SGP	1	103.8107883	1.361009155	AGG_5T8	Tertiary education	Percent	0					[2008-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									32.5905	34.4167	35.0615	35.6307	38.0352	35.2841					35.2841	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	35	South-eastern Asia	1	702	Singapore	SGP	1	103.8107883	1.361009155	_T	Total or no breakdown by education level	Percent	0					[2000-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	18.2846	19.4695	18.1829	21.8065	20.3052	19.817	19.7493	20.0184	19.9429	17.1989	17.1686	19.8924	21.1614	19.9587					19.9587	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	35	South-eastern Asia	1	702	Singapore	SGP	1	103.8107883	1.361009155	ISCED11_02	Pre-primary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	151	Eastern Europe	1	703	Slovakia	SVK	1	19.48495604	48.70741446	ISCED11_1	Primary education	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	15.6412	14.8942	13.7296	14.9504	13.3977	17.1402	17.5999	18.4553	17.9881	18.4006	20.6537	19.0456	18.7711	19.6578	19.0514	19.1247			19.1247	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	151	Eastern Europe	1	703	Slovakia	SVK	1	19.48495604	48.70741446	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	51.0262	51.2563	53.2367	50.5514	50.3855	48.8994	46.4155	46.6349	45.7006	47.0857	46.9399	44.5829	44.1329	42.7185	41.8419	37.9295			37.9295	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	151	Eastern Europe	1	703	Slovakia	SVK	1	19.48495604	48.70741446	AGG_5T8	Tertiary education	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	18.3729	20.5292	20.1601	19.6574	23.4122	21.0013	23.6755	21.8099	21.5291	19.7819	19.626	23.3709	23.9793	23.6671	22.9988	29.909			29.909	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	151	Eastern Europe	1	703	Slovakia	SVK	1	19.48495604	48.70741446	_T	Total or no breakdown by education level	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	7.4428	8.8777	9.4176	10.5677	10.8633	9.4661	9.5801	9.7123	9.5479	9.0984	9.7662	9.7075	9.6213	9.8613	10.0875	10.233			10.233	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	151	Eastern Europe	1	703	Slovakia	SVK	1	19.48495604	48.70741446	ISCED11_02	Pre-primary education	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	10.5849	10.8841	10.6658	11.1105	9.3363	10.0798	9.6274	10.1727	10.2598	10.143	9.3684	10.1547	10.6271	10.8	11.4475	10.5215			10.5215	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	35	South-eastern Asia	1	704	Viet Nam	VNM	1	105.802499	10.09643079	ISCED11_1	Primary education	Percent	0					[2008-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									29.3826	30.9366	30.0155	28.9773	29.8057	29.6893					29.6893	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	35	South-eastern Asia	1	704	Viet Nam	VNM	1	105.802499	10.09643079	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0					[2008-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									35.7734	43.1603	42.2071	41.1802	40.0523	39.5698					39.5698	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	35	South-eastern Asia	1	704	Viet Nam	VNM	1	105.802499	10.09643079	AGG_5T8	Tertiary education	Percent	0					[2008-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									22.1648	13.6403	14.4805	15.7349	14.8252	15.009					15.009	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	35	South-eastern Asia	1	704	Viet Nam	VNM	1	105.802499	10.09643079	_T	Total or no breakdown by education level	Percent	0					[2008-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									18.0542	15.239	17.1145	17.8113	18.785	18.5155					18.5155	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	35	South-eastern Asia	1	704	Viet Nam	VNM	1	105.802499	10.09643079	ISCED11_02	Pre-primary education	Percent	0					[2008-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									8.7626	12.2628	13.297	14.1075	15.3168	15.732					15.732	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	705	Slovenia	SVN	1	14.82209486	46.11958061	ISCED11_1	Primary education	Percent	0			[2001-2003]: Estimate.	[2001-2003]: Données estimatives.	[2001-2003,2010-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2003,2010-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		19.3235	20.9173	21.7635							28.5271	28.0892	27.7773	27.9328	28.2387				28.2387	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	705	Slovenia	SVN	1	14.82209486	46.11958061	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0			[2001-2003]: Estimate.	[2001-2003]: Données estimatives.	[2001-2003,2010-2011,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2003,2010-2011,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		49.2023	47.0843	46.5945							37.0822	36.3539		33.8372	33.219				33.219	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	705	Slovenia	SVN	1	14.82209486	46.11958061	AGG_5T8	Tertiary education	Percent	0					[2001-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		21.7596	22.0562	22.3281	22.6637	22.0269	21.768	23.3084	23.2982	24.2514	24.0466	24.1997	21.2382	20.5338	19.7636				19.7636	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	705	Slovenia	SVN	1	14.82209486	46.11958061	_T	Total or no breakdown by education level	Percent	0					[2001-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		13.8173	13.7253	13.696	13.499	13.2906	13.3197	12.8967	12.549	12.3042	12.0802	12.0717	12.6318	9.995	11.2743				11.2743	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	39	Southern Europe	1	705	Slovenia	SVN	1	14.82209486	46.11958061	ISCED11_02	Pre-primary education	Percent	0					[2001-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		9.6237	9.8602	9.236	8.2935	10.4426	10.9595	10.789	9.4065	9.8755	10.2759	11.2799	11.7549	11.0881	12.2471				12.2471	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	706	Somalia	SOM	1	46.20367477	4.406485729	ISCED11_1	Primary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	706	Somalia	SOM	1	46.20367477	4.406485729	AGG_2_3	Secondary education (lower and upper secondary education)	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	706	Somalia	SOM	1	46.20367477	4.406485729	AGG_5T8	Tertiary education	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	706	Somalia	SOM	1	46.20367477	4.406485729	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of government expenditure	SYB111	14	Eastern Africa	1	706	Somalia	SOM	1	46.20367477	4.406485729	ISCED11_02	Pre-primary education	Percent	0																										
