topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1980	value_1981	value_1982	value_1983	value_1984	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	151	Eastern Europe	1	643	Russian Federation	RUS	1	99.01404926	61.61899849	Number	0					[1992-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1992-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.													7897.0	13214.0	20581.0	25633.0	19678.0	29692.0	23315.0	19508.0	17592.0	16292.0	18105.0	24758.0	23191.0	23390.0	23299.0	23028.0	28808.0	34824.0	30322.0	29999.0	32880.0	31638.0	33950.0	34706.0	33536.0	34254.0	34254.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	646	Rwanda	RWA	1	29.92310194	-1.999842114	Number	0					[1980-1992,1994,1998-2007,2012,2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1992,1994,1998-2007,2012,2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	2.0	7.0	2.0	3.0	6.0	1.0	1.0	2.0	6.0	1.0	4.0	1.0	2.0		3.0				2.0	8.0	7.0	12.0	2.0	3.0	2.0	3.0	4.0	20.0					24.0					176.0	176.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	654	Saint Helena	SHN	0	-5.705752501	-15.96503946	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	659	Saint Kitts and Nevis	KNA	1	-62.76628613	17.33994219	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	660	Anguilla	AIA	0	-63.05651612	18.21525315	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	662	Saint Lucia	LCA	1	-60.96529553	13.89405601	Number	0					[1980-1981,1983-1984,1990,1992,1996,2001,2006]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1981,1983-1984,1990,1992,1996,2001,2006]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	14.0	10.0		5.0	1.0						2.0		1.0				4.0					7.0					34.0												34.0	2006
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	21	Northern America	1	666	Saint Pierre and Miquelon	SPM	0	-56.33682442	46.85812735	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	670	Saint Vincent and the Grenadines	VCT	1	-61.19024321	13.24627968	Number	0					[2000,2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2000,2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																					2.0																	10.0	10.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	39	Southern Europe	1	674	San Marino	SMR	1	12.46329038	43.93841766	Number	0					[2013-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2013-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																																		160.0	201.0	290.0	462.0		462.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	17	Middle Africa	1	678	Sao Tome and Principe	STP	1	6.609772265	0.241554875	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	145	Western Asia	1	682	Saudi Arabia	SAU	1	44.54763347	24.12594211	Number	0					[1995-2011,2013-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1995-2011,2013-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																3.0	2.0	2.0	3.0	16.0	8.0	10.0	25.0	25.0	174.0	225.0	1044.0	274.0	205.0	253.0	194.0	252.0		233.0	561.0	763.0	595.0	501.0	501.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	686	Senegal	SEN	1	-14.46636926	14.35920905	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	39	Southern Europe	1	688	Serbia	SRB	1	20.805876	44.03145697	Number	0					[2004-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2004-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																									175.0	265.0	173.0	278.0	290.0	411.0	427.0	179.0	167.0	136.0	105.0	86.0	68.0	47.0	47.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	690	Seychelles	SYC	1	55.46561591	-4.678053059	Number	0					[1980-1981,1983-1985,1988,1995-1996]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1981,1983-1985,1988,1995-1996]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	3.0	7.0		3.0	1.0	2.0			5.0							1.0	6.0																						6.0	1996
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	694	Sierra Leone	SLE	1	-11.78306584	8.568604164	Number	0					[1980-1982,1984,1995]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1982,1984,1995]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	34.0	23.0	18.0		12.0											5.0																							5.0	1995
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	35	South-eastern Asia	1	702	Singapore	SGP	1	103.8107883	1.361009155	Number	0					[1980-1981,1983,1985,1995-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1981,1983,1985,1995-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	549.0	741.0		391.0		416.0										1750.0	3331.0	3120.0	2390.0	4410.0	5090.0	7220.0	7340.0	4417.0	5976.0	7530.0	7393.0	7478.0	6286.0	5609.0	4442.0	5949.0	5633.0	5575.0	5538.0	7054.0	7341.0	6217.0	6217.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	151	Eastern Europe	1	703	Slovakia	SVK	1	19.48495604	48.70741446	Number	0					[1993-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1993-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.														4.0	138.0	381.0	198.0	562.0	845.0	773.0	894.0	1043.0	71.0	704.0	555.0	560.0	543.0	574.0	566.0	554.0	376.0	317.0	161.0	115.0	94.0	82.0	122.0	82.0	82.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	35	South-eastern Asia	1	704	Viet Nam	VNM	1	105.802499	10.09643079	Number	0					[1984,1986,1989-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1984,1986,1989-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.					10.0		1.0			4.0	14.0	25.0	35.0	16.0	19.0	56.0	61.0	111.0	348.0	490.0	727.0	783.0	743.0	774.0	698.0	668.0	669.0	725.0	666.0	706.0	822.0	1006.0	1068.0	1182.0	1397.0	1388.0	1423.0	1745.0	1745.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	39	Southern Europe	1	705	Slovenia	SVN	1	14.82209486	46.11958061	Number	0					[1992-2011]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1992-2011]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.													33.0	379.0	604.0	380.0	515.0	623.0	466.0	267.0	262.0	282.0	294.0	294.0	260.0	285.0	228.0	231.0	207.0	246.0	250.0	318.0							318.0	2011
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	706	Somalia	SOM	1	46.20367477	4.406485729	Number	0					[1980-1982,1984-1985]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1982,1984-1985]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	9.0	15.0	10.0		8.0	7.0																																	7.0	1985
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	18	Southern Africa	1	710	South Africa	ZAF	1	24.67184355	-29.99957544	Number	0					[1980-1985,1990-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1985,1990-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	5390.0	6005.0	6781.0	7381.0	7300.0	6768.0					5429.0	5583.0	5205.0	4723.0	4831.0	5113.0	6783.0	5746.0	6863.0	6319.0	3399.0	2826.0	5150.0	5759.0	1803.0	1831.0	1440.0	1455.0	1742.0	1639.0	5331.0	5296.0	6205.0	4756.0	5065.0	4499.0	4255.0	5535.0	5535.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	716	Zimbabwe	ZWE	1	29.86909584	-19.00075492	Number	0					[1980-1993,1995-1996,2001]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1993,1995-1996,2001]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	218.0	279.0	274.0	262.0	187.0	212.0	198.0	242.0	195.0	157.0	134.0	178.0	153.0	143.0		105.0	73.0					29.0																	29.0	2001
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	39	Southern Europe	1	724	Spain	ESP	1	-3.554078296	40.39211472	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	9224.0	7255.0	9710.0	8806.0	8213.0	9115.0	8735.0	7280.0	5077.0	6053.0	3499.0	2134.0	2549.0	309.0	1022.0	686.0	1045.0	1484.0	2247.0	2478.0	2208.0	2242.0	1333.0	1942.0	2034.0	2769.0	2165.0	2667.0	2277.0	2602.0	2773.0	2812.0	2720.0	3004.0	3235.0	2561.0	2308.0	2011.0	2011.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	728	South Sudan	SSD	1	30.32618773	7.290839152	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	15	Northern Africa	1	729	Sudan	SDN	0	29.95650159	16.02643066	Number	0					[1992,1998-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1992,1998-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.													26.0						27.0	55.0	66.0	45.0	115.0	90.0	147.0	174.0	85.0	140.0	173.0	130.0	125.0	140.0	264.0	216.0	190.0	196.0	164.0	177.0	177.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	15	Northern Africa	1	732	Western Sahara	ESH	0	-13.13515523	24.66265342	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	5	South America	1	740	Suriname	SUR	1	-55.90626394	4.132603197	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	18	Southern Africa	1	748	Eswatini	SWZ	1	31.50149288	-26.56471011	Number	0					[1981,1983-1985,1992,2011-2012,2014-2015]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1981,1983-1985,1992,2011-2012,2014-2015]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.		25.0		22.0	35.0	30.0							47.0																			6.0	3.0		2.0	2.0			2.0	2015
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	154	Northern Europe	1	752	Sweden	SWE	1	14.3775338	60.60103109	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	4998.0	4882.0	7864.0	8617.0	11670.0	5681.0	5241.0	4714.0	4844.0	3808.0	2712.0	2486.0	2282.0	2021.0	2082.0	1541.0	1581.0	2249.0	2769.0	2714.0	2126.0	2265.0	2607.0	2950.0	3232.0	1911.0	1490.0	1287.0	1224.0	1248.0	1380.0	1039.0	999.0	685.0	588.0	889.0	866.0	1031.0	1031.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	155	Western Europe	1	756	Switzerland	CHE	1	8.223158	46.96617097	Number	0					[1980-2004,2006-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-2004,2006-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	5961.0	8289.0	9627.0	11768.0	13977.0	6421.0	5656.0	4514.0	4826.0	4341.0	3450.0	2880.0	1853.0	1999.0	1748.0	1303.0	1035.0	1105.0	591.0	651.0	877.0	1276.0	959.0	764.0	751.0		948.0	737.0	787.0	969.0	741.0	368.0	455.0	534.0	677.0	687.0	617.0	771.0	771.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	145	Western Asia	1	760	Syrian Arab Republic	SYR	1	38.50466565	35.01676176	Number	0					[1980-1982,1992-2009,2015-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1982,1992-2009,2015-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	104.0	83.0	85.0										36.0	62.0	37.0	71.0	58.0	117.0	83.0	165.0	82.0	74.0	108.0	57.0	56.0	72.0	72.0	58.0	69.0	49.0						14.0	32.0	3.0	3.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	143	Central Asia	1	762	Tajikistan	TJK	1	69.294998	38.43069666	Number	0					[1995-2004,2006,2009-2013]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1995-2004,2006,2009-2013]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																47.0	77.0	109.0	39.0	42.0	43.0	33.0	36.0	23.0	21.0		437.0			10.0	3.0	5.0	1.0	2.0					2.0	2013
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	35	South-eastern Asia	1	764	Thailand	THA	1	101.0202951	15.13089239	Number	0					[1982-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1982-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.			4.0	21.0	20.0	45.0	52.0	71.0	86.0	164.0	141.0	153.0	199.0	289.0	431.0	470.0	884.0	723.0	723.0	392.0	416.0	796.0	1102.0	1028.0	716.0	553.0	1121.0	948.0	966.0	846.0	772.0	900.0	1008.0	1149.0	1286.0	1364.0	1838.0	3080.0	3080.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	768	Togo	TGO	1	0.97835765	8.532096072	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	61	Polynesia	1	772	Tokelau	TKL	0	-171.8154473	-9.214545558	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	61	Polynesia	1	776	Tonga	TON	1	-175.1959991	-21.19511329	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	780	Trinidad and Tobago	TTO	1	-61.29389504	10.41877263	Number	0					[1980,1982,1988,1992-1997,2002,2006-2008,2012-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980,1982,1988,1992-1997,2002,2006-2008,2012-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	124.0		85.0						55.0				67.0	91.0	84.0	87.0	119.0	171.0					17.0				81.0	64.0	90.0				57.0	34.0	39.0	33.0	60.0	66.0	66.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	145	Western Asia	1	784	United Arab Emirates	ARE	1	53.98279159	23.43322219	Number	0					[2011-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[2011-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																																100.0	40.0	63.0	110.0	177.0	222.0		222.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	15	Northern Africa	1	788	Tunisia	TUN	1	9.572737411	34.11439971	Number	0					[1980-1981,1983,1986-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1981,1983,1986-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	222.0	177.0		209.0			167.0	146.0	137.0	144.0	160.0	128.0	120.0	138.0	142.0	141.0	146.0	215.0	238.0	255.0	257.0	178.0	103.0	155.0	269.0	338.0	456.0	492.0	546.0	555.0	620.0	674.0	613.0	535.0	552.0	589.0	583.0	555.0	555.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	145	Western Asia	1	792	Turkey	TUR	1	35.42890329	38.9899684	Number	0					[1980-1982,1984-2009,2011-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1982,1984-2009,2011-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	484.0	280.0	346.0		410.0	385.0	283.0	319.0	372.0	481.0	486.0	694.0	674.0	804.0	1102.0	763.0	601.0	458.0	795.0	1125.0	1147.0	2128.0	1794.0	1185.0	979.0	823.0	659.0	628.0	549.0	648.0		893.0	1004.0	1211.0	1276.0	1723.0	1764.0	1900.0	1900.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	143	Central Asia	1	795	Turkmenistan	TKM	1	58.9787665	40.0912346	Number	0					[1997-1999]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1997-1999]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.																		206.0	134.0	95.0																			95.0	1999
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	796	Turks and Caicos Islands	TCA	0	-71.745121	21.80780585	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	61	Polynesia	1	798	Tuvalu	TUV	1	178.6679611	-7.460048071	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	800	Uganda	UGA	1	32.39100438	1.279557331	Number	0					[1980-1985,1987-1992,1994,1996-1997,1999-2000,2003-2004,2006-2009,2011-2014,2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1985,1987-1992,1994,1996-1997,1999-2000,2003-2004,2006-2009,2011-2014,2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	38.0	55.0	17.0	16.0	28.0	26.0		21.0	21.0	14.0	13.0	4.0	11.0		5.0		1.0	2.0		1.0	1.0			1.0	7.0		1.0	2.0	2.0	2.0		1.0	1.0	3.0	1.0			2.0	2.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	151	Eastern Europe	1	804	Ukraine	UKR	1	31.40270802	49.00735945	Number	0					[1992-2003,2005-2006,2008-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1992-2003,2005-2006,2008-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.													226.0	1942.0	4650.0	1350.0	4270.0	9121.0	4336.0	1294.0	5772.0	11670.0	9178.0	11046.0		3719.0	3705.0		3832.0	4002.0	3874.0	4061.0	3405.0	3635.0	3319.0	3014.0	2813.0	2590.0	2590.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	39	Southern Europe	1	807	The former Yugoslav Republic of Macedonia	MKD	1	21.7007909	41.60048068	Number	0					[1994-2013]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1994-2013]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.															94.0	163.0	95.0	79.0	80.0	44.0	74.0	62.0	48.0	126.0	106.0	373.0	463.0	524.0	336.0	334.0	406.0	392.0	520.0	378.0					378.0	2013
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	15	Northern Africa	1	818	Egypt	EGY	1	29.77468534	26.57438204	Number	0					[1980-1996,1998-2016]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1996,1998-2016]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	327.0	257.0	282.0	321.0	220.0	298.0	363.0	235.0	122.0	214.0	306.0	403.0	290.0	341.0	568.0	346.0	250.0		118.0	410.0	453.0	430.0	757.0	638.0	325.0	147.0	130.0	300.0	364.0	321.0	321.0	483.0	634.0	465.0	415.0	472.0	450.0		450.0	2016
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	154	Northern Europe	1	826	United Kingdom of Great Britain and Northern Ireland	GBR	1	-2.23830539	53.27691757	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	23804.0	22924.0	29590.0	28254.0	18867.0	20880.0	16206.0	13049.0	11456.0	10138.0	9396.0	9346.0	9420.0	8330.0	9530.0	9473.0	7132.0	7945.0	9249.0	7995.0	8253.0	7555.0	8636.0	9755.0	10541.0	10159.0	7907.0	5930.0	5360.0	5428.0	5594.0	7173.0	6864.0	5235.0	4986.0	5464.0	5602.0	6311.0	6311.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	154	Northern Europe	1	833	Isle of Man	IMN	0	-4.538190305	54.22880901	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	14	Eastern Africa	1	834	United Republic of Tanzania	TZA	1	34.80521182	-6.265332606	Number	0					[1980,1982-1983,1985,1988-1989,2002-2011,2013-2015]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980,1982-1983,1985,1988-1989,2002-2011,2013-2015]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	87.0		29.0	58.0		30.0			37.0	23.0													2.0	1.0	3.0	3.0	1.0	4.0	5.0	3.0	1.0	2.0		3.0	4.0	1.0			1.0	2015
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	21	Northern America	1	840	United States of America	USA	1	-99.13830311	39.5277871	Number	0					World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	61827.0	65770.0	57889.0	56862.0	67201.0	71661.0	70860.0	82952.0	77924.0	95539.0	90366.0	96514.0	97443.0	98344.0	101676.0	101419.0	109646.0	111984.0	147520.0	153487.0	157496.0	166038.0	163518.0	169035.0	164291.0	143806.0	173770.0	157283.0	157772.0	167349.0	219614.0	224505.0	253155.0	277835.0	300678.0	298407.0	303049.0	318829.0	318829.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	29	Caribbean	1	850	United States Virgin Islands	VIR	0	-64.76960113	17.73297693	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	11	Western Africa	1	854	Burkina Faso	BFA	1	-1.742843829	12.27491081	Number	0																																														
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	5	South America	1	858	Uruguay	URY	1	-56.01387025	-32.8002838	Number	0					[1980-1989,1991,1993-2000,2002-2004,2008-2012,2014-2015,2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1980-1989,1991,1993-2000,2002-2004,2008-2012,2014-2015,2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.	277.0	179.0	113.0	72.0	120.0	196.0	101.0	95.0	89.0	61.0		125.0		119.0	61.0	36.0	22.0	52.0	73.0	113.0	140.0		55.0	94.0	86.0				64.0	17.0	29.0	13.0	22.0		31.0	19.0		27.0	27.0	2017
14	Science and technology	Science et technologie	patents	67	Patents	Grants of patents	SYB059	143	Central Asia	1	860	Uzbekistan	UZB	1	63.11944558	41.77560518	Number	0					[1993-2017]: World Intellectual Property Organization (WIPO), Geneva, WIPO statistics database, last accessed February 2018.	[1993-2017]: Organisation mondiale de la propriété intellectuelle (OMPI), Genève, la base de données statistiques de l’OMPI, dernier accès fèvrier 2018.														13.0	1482.0	1233.0	421.0	2.0	599.0	512.0	476.0	485.0	525.0	158.0	178.0	407.0	272.0	312.0	288.0	235.0	192.0	179.0	175.0	184.0	179.0	153.0	166.0	205.0	205.0	2017
