topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	ODACode	ODADesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_1975	value_1976	value_1977	value_1978	value_1979	value_1980	value_1981	value_1982	value_1983	value_1984	value_1985	value_1986	value_1987	value_1988	value_1989	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	35	South-eastern Asia	1	458	Malaysia	MYS	1	116.8346314	5.452415309	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	1.09	0.5900000000000001	0.56	0.51	0.62	0.5700000000000001	0.5900000000000001	0.53	0.62	1.03	0.78	0.74	1.2	0.31	0.38	1.11	0.62	0.36000000000000004	0.15	0.09000000000000001	0.13	-0.48000000000000004	-0.25	0.3	0.2	0.060000000000000005	0.030000000000000002	0.1	0.11	0.25	0.02	0.15	0.11	0.07	0.07	0.0	0.01	0.01	-0.04	0.01	0.0	-0.02	-0.01	-0.01	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	34	Southern Asia	1	462	Maldives	MDV	1	73.09672546	-0.614385021	_T	Total	Percent of GNI	0					[1985-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1985-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.											7.46	12.68	12.85	16.04	15.74	8.07	12.68	12.43	9.58	8.76	13.85	6.18	4.88	4.85	5.45	3.06	2.64	2.46	1.67	2.23	6.4	2.22	2.13	2.66	1.3900000000000001	3.88	2.01	2.17	0.74	0.68	0.73	0.7000000000000001	1.02	1.02	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	11	Western Africa	1	466	Mali	MLI	1	-3.522016039	17.35311254	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	17.56	9.35	10.5	12.74	11.85	15.31	15.17	15.98	17.22	26.39	27.72	20.72	17.39	20.32	20.49	17.97	16.53	15.22	13.12	21.38	20.32	17.95	16.24	12.08	10.44	9.85	10.66	11.52	12.24	11.12	12.0	13.09	12.88	10.16	9.9	10.64	10.13	8.34	10.91	8.82	9.4	8.84	9.1	9.1	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	_T	Total	Percent of GNI	0					[1975-2002]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-2002]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	6.39	5.27	4.61	4.7	4.98	1.18	3.63	1.83	3.49	0.9400000000000001	1.52	0.45	-0.08	-0.13	-0.23	0.19	0.75	0.15	1.1	1.3900000000000001	0.27	2.02	0.6	0.5700000000000001	0.6	0.5	0.04	0.23																0.23	2002
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	18.65	44.25	35.8	46.44	27.76	25.71	32.01	26.62	24.73	25.11	32.89	31.46	23.31	20.67	27.24	24.58	15.73	14.28	28.61	21.67	17.17	18.56	16.85	11.84	15.52	17.11	22.39	26.34	16.09	10.26	8.39	7.29	10.58	11.5	10.1	8.74	7.6	8.14	5.31	4.97	6.82	6.36	5.73	5.73	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	_T	Total	Percent of GNI	0					[1976-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1976-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.		2.39	2.71	4.33	2.67	2.97	5.29	4.6	3.81	3.34	2.5700000000000003	3.8200000000000003	3.39	2.73	2.7800000000000002	3.36	2.35	1.4100000000000001	0.8200000000000001	0.42000000000000004	0.5900000000000001	0.46	1.01	0.9800000000000001	0.9800000000000001	0.46	0.47000000000000003	0.5	-0.26	0.52	0.55	0.27	0.8300000000000001	1.07	1.7200000000000002	1.23	1.6099999999999999	1.51	1.2	0.36000000000000004	0.68	0.35000000000000003	0.09000000000000001	0.09000000000000001	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.030000000000000002	0.02	0.02	0.02	0.05	0.04	0.05	0.09000000000000001	0.11	0.060000000000000005	0.09000000000000001	0.22	0.13	0.1	0.05	0.07	0.1	0.1	0.09000000000000001	0.09000000000000001	0.12000000000000001	0.08	0.02	0.01	0.01	-0.01	0.01	0.02	0.02	0.02	0.02	0.030000000000000002	0.01	0.01	0.02	0.04	0.08	0.030000000000000002	0.05	0.060000000000000005	0.030000000000000002	0.08	0.07	0.07	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	_T	Total	Percent of GNI	0					[1981-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1981-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.							0.1	0.1	0.07	0.1	0.24000000000000002	0.22	0.16	0.12000000000000001	0.19	0.52	2.93	7.8100000000000005	14.42	17.26	10.75	12.41	15.7	15.27	16.69	16.39	14.48	13.19	13.48	11.08	7.9	5.41	5.13	4.23	6.99	4.34	3.5300000000000002	3.94	3.63	2.8200000000000003	2.19	3.12	7.74	7.74	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	151	Eastern Europe	1	498	Republic of Moldova	MDA	1	28.4650624	47.20236795	_T	Total	Percent of GNI	0					[1997-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1997-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																							3.3	2.38	8.98	9.36	7.57	8.07	5.38	4.08	5.07	5.9	5.62	4.48	4.28	7.51	6.08	5.87	3.94	5.88	4.48	3.61	2.79	2.79	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	39	Southern Europe	1	499	Montenegro	MNE	1	19.25214024	42.78717043	_T	Total	Percent of GNI	0					[2003-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2003-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																													0.45	0.92	0.17	3.45	2.84	2.27	1.84	1.9500000000000002	2.77	2.48	2.5700000000000003	2.16	2.4	1.9300000000000002	2.41	2.41	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	3.02	2.65	5.54	3.29	3.44	5.46	6.07	4.98	2.85	2.37	6.04	2.25	2.01	1.9500000000000002	1.9700000000000002	4.23	4.9	2.91	2.55	1.98	1.32	1.54	1.23	1.29	1.67	1.17	1.27	0.88	1.1400000000000001	1.32	1.18	1.6099999999999999	1.55	1.57	1.1400000000000001	1.07	1.44	1.53	1.9100000000000001	2.08	1.49	1.96	1.76	1.76	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	_T	Total	Percent of GNI	0					[1980-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1980-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.						4.71	3.97	5.69	6.46	7.65	6.78	8.2	29.66	45.31	36.72	41.25	33.75	67.73	52.01	51.54	44.07	25.85	22.89	21.92	15.81	18.81	21.17	50.08	19.32	19.05	17.52	21.39	20.34	18.36	18.93	19.8	15.96	14.32	14.49	12.57	12.51	14.22	15.1	15.1	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	_T	Total	Percent of GNI	0					[1975-2010]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-2010]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	7.78	7.27	14.07	2.31	6.8	3.83	3.59	1.85	0.92	1.24	0.8	1.43	0.5800000000000001	0.060000000000000005	0.27	0.6	0.12000000000000001	0.33	1.07	1.24	0.56	0.56	0.66	4.13	0.35000000000000003	0.43	0.04	0.4	0.31	0.41000000000000003	0.060000000000000005	0.16	0.52	0.13	0.32	-0.04								-0.04	2010
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	_T	Total	Percent of GNI	0					[1983,1985-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1983,1985-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.									0.0		0.4	0.93	0.75	0.9900000000000001	2.42	4.21	5.8	4.11	4.66	3.72	4.64	4.63	3.96	4.62	4.7	3.87	3.09	3.98	2.88	2.62	1.59	1.88	2.5700000000000003	2.46	3.8	2.41	2.3	2.02	2.07	1.77	1.21	1.54	1.43	1.43	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	_T	Total	Percent of GNI	0					[2007-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2007-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																																	91.45	74.38	45.06	48.74	46.33	28.73	21.62	16.09	25.2	17.72	17.71	17.71	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	2.5300000000000002	2.95	5.12	4.36	6.83	7.7	7.17	7.36	7.11	6.0	7.19	9.13	10.91	10.52	11.76	9.81	9.51	11.38	8.16	9.42	8.64	7.32	6.4	6.33	5.79	5.64	5.77	5.54	7.16	5.93	5.0	4.97	5.34	4.85	5.45	4.76	3.94	4.05	4.5	4.35	5.63	4.96	5.13	5.13	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	29	Caribbean	1	531	Curaçao	CUW	0	-68.95033464	12.15058042	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	29	Caribbean	1	533	Aruba	ABW	0	-69.97050586	12.50878756	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	29	Caribbean	1	534	Sint Maarten (Dutch part)	SXM	0	-63.06198692	18.03926508	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	54	Melanesia	1	540	New Caledonia	NCL	0	165.5067368	-21.41742531	_T	Total	Percent of GNI	0					[1975-1999]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1975-1999]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	7.92	5.83	9.31	13.59	14.2	16.75	15.43	17.53	22.07	16.4	17.0	17.2	18.99	12.6	12.89	11.96	11.71	12.24	12.86	13.44	12.44	10.98	10.29	10.71	10.29																			10.29	1999
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	54	Melanesia	1	548	Vanuatu	VUT	1	167.0679779	-15.34445547	_T	Total	Percent of GNI	0					[1979-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1979-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.					38.32	45.81	37.05	30.88	27.18	19.78	17.22	19.84	43.45	26.97	24.7	28.71	26.66	22.17	18.53	21.23	20.55	13.91	11.87	11.62	11.83	13.7	11.44	10.87	11.04	11.16	10.92	11.83	11.55	15.32	17.09	16.19	12.08	13.89	11.46	12.32	25.84	16.53	15.48	15.48	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	53	Oceania	1	554	New Zealand	NZL	1	170.4755673	-43.98721568	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	13	Central America	1	558	Nicaragua	NIC	1	-85.03060315	12.84210839	_T	Total	Percent of GNI	0					[1989-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1989-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.															30.04	33.36	68.94	47.19	23.92	15.89	15.1	22.17	8.59	11.34	12.83	10.23	16.23	8.29	14.39	19.72	10.64	9.53	10.1	7.8	7.98	5.84	5.5	5.06	4.52	3.64	3.6	3.26	4.19	4.19	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	11	Western Africa	1	562	Niger	NER	1	9.400167877	17.42143036	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	13.21	11.85	7.36	8.9	8.41	6.68	9.1	13.21	9.85	11.21	21.29	16.1	16.34	16.62	13.57	16.0	16.15	15.42	21.39	24.34	14.89	12.87	18.34	14.24	9.37	11.74	13.42	13.78	17.78	18.05	15.4	14.86	13.41	11.43	8.78	13.07	10.14	13.09	10.66	11.36	12.23	12.78	15.4	15.4	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	11	Western Africa	1	566	Nigeria	NGA	1	8.097363256	9.585789025	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.3	0.15	0.12000000000000001	0.11	0.060000000000000005	0.060000000000000005	0.07	0.07	0.13	0.12000000000000001	0.11	0.3	0.31	0.52	1.55	0.92	1.04	0.9800000000000001	2.15	1.21	0.8	0.5800000000000001	0.6	0.7000000000000001	0.44	0.43	0.42000000000000004	0.56	0.52	0.74	6.47	8.12	1.27	0.67	1.06	0.5900000000000001	0.47000000000000003	0.44	0.51	0.45	0.52	0.63	0.92	0.92	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	61	Polynesia	1	570	Niue	NIU	0	-169.8601693	-19.05000475	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	154	Northern Europe	1	578	Norway	NOR	1	11.47846389	61.34311134	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	57	Micronesia	1	580	Northern Mariana Islands	MNP	0	145.7582114	15.19099517	_T	Total	Percent of GNI	0																																																			
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	57	Micronesia	1	583	Micronesia (Federated States of)	FSM	1	158.225216	6.880670092	_T	Total	Percent of GNI	0					[1995,2005-2016]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1995,2005-2016]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																					32.97										41.1	41.44	43.21	35.0	41.12	20.79	41.44	41.89	41.87	34.11	21.94	13.05		13.05	2016
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	57	Micronesia	1	584	Marshall Islands	MHL	1	171.0839119	7.110213497	_T	Total	Percent of GNI	0					[1995-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1995-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																					21.82	51.81	40.1	30.34	41.31	32.29	44.26	34.4	31.98	29.54	31.45	29.91	27.63	27.43	31.69	12.53	40.06	39.18	41.3	24.01	23.01	4.83	27.46	27.46	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	57	Micronesia	1	585	Palau	PLW	1	134.5733878	7.502307591	_T	Total	Percent of GNI	0					[2000-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[2000-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																										29.2	23.97	21.26	18.06	12.68	13.08	20.77	12.11	22.74	19.08	15.8	12.7	7.33	16.4	9.82	5.07	6.14	7.91	7.91	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	34	Southern Asia	1	586	Pakistan	PAK	1	68.80479684	29.36491634	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	6.39	7.43	3.75	3.29	3.29	4.53	2.64	2.62	2.08	1.83	1.98	2.46	1.88	2.9	2.87	2.18	2.46	1.7200000000000002	1.59	2.2800000000000002	0.8200000000000001	1.09	1.1	1.34	0.9800000000000001	0.75	2.5	2.69	1.21	1.33	1.32	1.47	1.29	0.61	1.47	1.59	1.6600000000000001	0.86	0.9	1.4	1.31	1.0	0.7100000000000001	0.7100000000000001	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	13	Central America	1	591	Panama	PAN	1	-81.26616623	8.450965746	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	1.01	1.28	1.0	0.7200000000000001	0.61	0.5900000000000001	0.53	0.53	0.55	1.07	0.78	0.56	0.54	0.39	0.35000000000000003	1.6	1.6800000000000002	2.5700000000000003	0.9400000000000001	0.42000000000000004	0.5	0.61	0.54	0.29000000000000004	0.21000000000000002	0.23	0.29000000000000004	0.23	0.28	0.22	0.19	0.23	-0.65	0.15	0.26	0.49000000000000005	0.34	0.14	0.02	-0.41000000000000003	0.02	0.05	0.08	0.08	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	54	Melanesia	1	598	Papua New Guinea	PNG	1	145.8587761	-6.756057077	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	23.71	16.18	15.64	15.15	12.57	12.8	13.25	13.61	13.38	12.77	10.82	9.96	10.41	10.36	9.55	11.96	9.4	10.89	6.23	5.86	8.2	8.08	7.34	10.18	6.65	8.33	7.27	7.34	7.12	7.37	5.93	3.65	3.72	2.7800000000000002	3.69	3.92	3.65	3.35	3.2800000000000002	2.63	3.0	2.7800000000000002	2.63	2.63	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	5	South America	1	600	Paraguay	PRY	1	-60.54854225	-21.70216237	_T	Total	Percent of GNI	0					[1995-2017]: Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	[1995-2017]: Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.																					1.49	0.77	0.9	0.73	0.9700000000000001	1.13	1.02	1.15	1.2	0.51	0.86	0.74	0.9400000000000001	0.8	1.1	0.6	0.34	0.46	0.48000000000000004	0.21000000000000002	0.23	0.34	0.51	0.51	2017
19	Development assistance	Aide au développement	odabimulti	77	Net disbursements of official development assistance to recipients	Net disbursements of official development assistance received as percent of GNI	SYB071	5	South America	1	604	Peru	PER	1	-71.82093277	-13.58939705	_T	Total	Percent of GNI	0					Organisation for Economic Co-operation and Development (OECD), Paris, the OECD Development Assistance Committee (DAC) database, last accessed June 2019.	Organisation de coopération et de développement économiques (OCDE), Paris, base de données du Comité d’aide au développement (CAD) de l’OCDE, dernier accès juin 2019.	0.4	0.48000000000000004	0.62	1.11	1.26	1.07	0.9800000000000001	0.76	1.53	1.62	1.96	1.9100000000000001	1.53	2.0	1.48	1.6	1.9900000000000002	1.25	1.71	0.81	0.76	0.62	0.7100000000000001	0.9	0.93	0.8200000000000001	0.9	0.93	0.9	0.76	0.65	0.56	0.34	0.42000000000000004	0.39	-0.22	0.37	0.21000000000000002	0.19	0.17	0.18000000000000002	0.17	0.0	0.0	2017
