topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_latest_year	latest_year
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	39	Southern Europe	1	807	North Macedonia	MKD	1	21.7007909	41.60048068	Incidents per 100,000 population	0					[2006-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2006-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.				7.13	7.07	7.54	6.61	6.01	6.1	5.8	7.29	6.5		6.5	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	15	Northern Africa	1	818	Egypt	EGY	1	29.77468534	26.57438204	Incidents per 100,000 population	0					[2006-2011]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2006-2011]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.				0.2	0.22	0.25	0.25	0.21000000000000002	0.14					0.14	2011
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	154	Northern Europe	1	826	United Kingdom of Great Britain and Northern Ireland	GBR	1	-2.23830539	53.27691757	Incidents per 100,000 population	0			[2003-2014]: England and Wales only.	[2003-2014]: Se rapporte seulement a l'Angleterre et au pays de Galles.	[2003-2014]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2003-2014]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.	92.19	89.45	88.03	81.07	76.34	74.62	79.11	81.45	79.36	81.53	99.36	136.98		136.98	2014
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	154	Northern Europe	1	833	Isle of Man	IMN	0	-4.538190305	54.22880901	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	834	United Republic of Tanzania	TZA	1	34.80521182	-6.265332606	Incidents per 100,000 population	0					[2010,2012-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2010,2012-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.								0.02		0.01	0.01	0.04	0.1	0.1	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	21	Northern America	1	840	United States of America	USA	1	-99.13830311	39.5277871	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	850	United States Virgin Islands	VIR	0	-64.76960113	17.73297693	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	11	Western Africa	1	854	Burkina Faso	BFA	1	-1.742843829	12.27491081	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	5	South America	1	858	Uruguay	URY	1	-56.01387025	-32.8002838	Incidents per 100,000 population	0					[2012-2015]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2012-2015]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.										40.19	40.26	45.15	46.1	46.1	2015
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	143	Central Asia	1	860	Uzbekistan	UZB	1	63.11944558	41.77560518	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	5	South America	1	862	Venezuela (Bolivarian Republic of)	VEN	1	-66.15642084	7.121324748	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	61	Polynesia	1	876	Wallis and Futuna Islands	WLF	0	-176.2034788	-13.28471201	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	61	Polynesia	1	882	Samoa	WSM	1	-172.4430749	-13.61541469	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	145	Western Asia	1	887	Yemen	YEM	1	45.22389143	15.22242099	Incidents per 100,000 population	0					[2006-2009]: United Nations Office on Drugs and Crime (UNODC), Vienna, UNODC Statistics database, last accessed March 2019.	[2006-2009]: Office des Nations Unies contre la drogue et le crime (ONUDC), Vienne, base de données statistiques de l’ONUDC, dernier accès mars 2019.				0.34	0.25	0.36000000000000004	0.31							0.31	2009
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	894	Zambia	ZMB	1	27.850329	-14.59701056	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	29	Caribbean	1	530	Netherlands Antilles [former, 1986 to 2010]	ANT	0	-68.30676179	12.22720635	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	154	Northern Europe	1	831	Guernsey	GGY	0	-2.200712402	49.71561166	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	154	Northern Europe	1	832	Jersey	JEY	0	-2.136773508	49.22353354	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	5	South America	1	74	Bouvet Island	BVT	0	3.410732868	-54.43295905	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	53	Oceania	1	162	Christmas Island	CXR	0	105.6426067	-10.4882473	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	53	Oceania	1	166	Cocos (Keeling) Islands	CCK	0	96.82633757	-12.18600682	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	5	South America	1	239	South Georgia and the South Sandwich Islands	SGS	0	-36.90662765	-54.20736749	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	154	Northern Europe	1	248	Åland Islands	ALA	0	19.80945969	60.1544901	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	260	French Southern Territories	ATF	0	69.64849091	-49.6068576	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	53	Oceania	1	334	Heard Island and McDonald Islands	HMD	0	73.52633626	-53.09106147	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	53	Oceania	1	574	Norfolk Island	NFK	0	167.9515548	-29.03230018	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	61	Polynesia	1	612	Pitcairn	PCN	0	-128.3225873	-24.37538456	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	154	Northern Europe	1	744	Svalbard and Jan Mayen Islands	SJM	0	13.38071013	78.82894131	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	1	World	1	10	Antarctica	ATA	0	21.47585697	-80.40897662	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	14	Eastern Africa	1	86	British Indian Ocean Territory	IOT	0	72.38715553	-7.299281071	Incidents per 100,000 population	0																					
11	Crime	Criminalité	crime	104	Intentional homicides and other crimes	Total national sexual violence rate	SYB104	57	Micronesia	1	581	United States minor outlying islands	UMI	0	-162.4343752	5.874443968	Incidents per 100,000 population	0																					
