topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	educationLevCode	educationLevDesc	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_latest_year	latest_year
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	151	Eastern Europe	1	348	Hungary	HUN	1	19.41221519	47.1651448	_T	Total or no breakdown by education level	Percent	0					[2000-2011,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2011,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	4.8589	4.9245	5.171	5.7896	5.3304	5.3284	5.309	5.1473	4.9779	4.9644	4.769	4.6008		4.2037	4.632				4.632	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	154	Northern Europe	1	352	Iceland	ISL	1	-19.02116966	64.79134763	_T	Total or no breakdown by education level	Percent	0					[2000-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	6.4887	6.779	7.3931000000000004	7.3254	7.2249	7.4096	7.3734	7.0609	7.2092	7.339	7.2043	7.0431	7.8664000000000005	7.7595					7.7595	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	34	Southern Asia	1	356	India	IND	1	79.3608464	22.34642074	_T	Total or no breakdown by education level	Percent	0					[2000,2003-2006,2009-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2003-2006,2009-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	4.3833			3.6623	3.3979	3.2319	3.1875			3.3112	3.4235	3.8397	3.8675	3.8447					3.8447	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	35	South-eastern Asia	1	360	Indonesia	IDN	1	113.9174	-0.994582204	_T	Total or no breakdown by education level	Percent	0			[2001-2005]: Estimate.	[2001-2005]: Données estimatives.	[2001-2005,2007-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2005,2007-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		2.3105	2.4849	3.0224	2.5814	2.6982		2.8592	2.7255000000000003	3.3108	2.8123	3.1894	3.4075	3.359	3.2880000000000003	3.5819			3.5819	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	34	Southern Asia	1	364	Iran (Islamic Republic of)	IRN	1	54.19766348	32.74370885	_T	Total or no breakdown by education level	Percent	0					[2000-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	4.0306	4.0717	4.4849	4.3632	4.2966	4.0565	4.29	4.5968	3.9138	3.8425000000000002	3.7092	3.485	3.1686	3.068	2.8014	2.7974	3.3658		3.3658	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	145	Western Asia	1	368	Iraq	IRQ	1	43.76606267	33.05013795	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	154	Northern Europe	1	372	Ireland	IRL	1	-7.121425272	53.25274054	_T	Total or no breakdown by education level	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	4.1366	4.0919	4.1062	4.2055	4.4863	4.5221	4.5455	4.7123	5.4445	6.1352	6.0434	5.8204	5.7511	5.3158	4.8884				4.8884	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	145	Western Asia	1	376	Israel	ISR	1	34.62277992	31.06164552	_T	Total or no breakdown by education level	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	6.1182	6.3794	6.4693	6.3546	5.9458	5.7624	5.763	5.51	5.5422	5.4958	5.5445	5.5635	5.6692	5.8431	5.7391000000000005				5.7391000000000005	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	39	Southern Europe	1	380	Italy	ITA	1	12.57022427	42.79917282	_T	Total or no breakdown by education level	Percent	0					[2000-2011,2013-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2011,2013-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	4.2989	4.6689	4.4471	4.5548	4.3972	4.2494	4.5378	4.1185	4.4029	4.5363	4.3524	4.1441		4.1647	4.0753				4.0753	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	11	Western Africa	1	384	Côte d’Ivoire	CIV	1	-5.552690016	7.62211586	_T	Total or no breakdown by education level	Percent	0			[2015]: Estimate.	[2015]: Données estimatives.	[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.7037	3.6687000000000003	4.0903	3.968	4.1279	4.1058	4.0015	4.2583	4.3413	4.4125	4.5535	4.1376	4.6111	4.729	4.5774	4.8299			4.8299	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	29	Caribbean	1	388	Jamaica	JAM	1	-77.31068409	18.15616857	_T	Total or no breakdown by education level	Percent	0					[2000-2005,2007-2017]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2005,2007-2017]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.0151	5.4148	5.4285	4.2569	3.9126000000000003	4.6164000000000005		5.4902	6.1913	6.1985	6.3706	6.2672	6.1145	6.2539	6.0207	5.4558	5.3187	5.357	5.357	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	30	Eastern Asia	1	392	Japan	JPN	1	139.2716103	36.6554539	_T	Total or no breakdown by education level	Percent	0					[2000-2008,2010-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2008,2010-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.5162	3.4571	3.4654	3.5237	3.4831	3.3686	3.3291	3.3309	3.3192		3.6395	3.6426	3.6923	3.6654	3.5906000000000002				3.5906000000000002	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	143	Central Asia	1	398	Kazakhstan	KAZ	1	66.65359159	48.01963494	_T	Total or no breakdown by education level	Percent	0					[2000,2002,2004-2009,2015-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2002,2004-2009,2015-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.2566		3.0297		2.2559	2.2635	2.6268000000000002	2.8314	2.5895	3.0607						2.7886	2.9781		2.9781	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	145	Western Asia	1	400	Jordan	JOR	1	37.13024774	30.65365973	_T	Total or no breakdown by education level	Percent	0					[2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.																	3.8962		3.8962	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	14	Eastern Africa	1	404	Kenya	KEN	1	37.86096816	0.534797278	_T	Total or no breakdown by education level	Percent	0			[2002]: Estimate.	[2002]: Données estimatives.	[2000-2006,2010-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2006,2010-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.1867	5.2062	6.172	6.4943	6.7969	7.3357	7.0498				5.5082	5.3354	5.509	5.4114	5.2802	5.2716			5.2716	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	30	Eastern Asia	1	408	Democratic People's Republic of Korea	PRK	1	127.1803633	40.1462645	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	30	Eastern Asia	1	410	Republic of Korea	KOR	1	127.8610254	36.45201023	_T	Total or no breakdown by education level	Percent	0					[2001-2009,2012-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2009,2012-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		3.8974	3.7926	4.1324	4.1153	3.9014	3.9674	3.9523	4.464	4.6698			4.6182	4.9307	5.0567	5.0654			5.0654	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	145	Western Asia	1	414	Kuwait	KWT	1	47.49305029	29.53949468	_T	Total or no breakdown by education level	Percent	0			[2001,2006]: Estimate.	[2001,2006]: Données estimatives.	[2001-2002,2004-2006]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2002,2004-2006]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		6.586	6.5504999999999995		5.5352	4.7383	3.76												3.76	2006
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	143	Central Asia	1	417	Kyrgyzstan	KGZ	1	74.52324839	41.46204516	_T	Total or no breakdown by education level	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.5084	3.8542	4.4455	4.4754000000000005	4.6224	4.8738	5.5499	6.467	5.9132	6.2327	5.8188	6.7906	7.3842	6.7802	5.5316	5.9855			5.9855	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	35	South-eastern Asia	1	418	Lao People's Democratic Republic	LAO	1	101.9901968	20.27482773	_T	Total or no breakdown by education level	Percent	0					[2000-2002,2004-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2002,2004-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	1.5037	1.9903	2.8252		2.4130000000000003	2.4141	2.9588	3.0784	2.2786	1.6549	1.7098	1.8089	1.8215	3.2338	2.9378				2.9378	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	145	Western Asia	1	422	Lebanon	LBN	1	35.89391711	33.92152458	_T	Total or no breakdown by education level	Percent	0					[2001-2002,2004-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2002,2004-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		2.8415	2.5527		2.6667	2.6723	2.8086	2.6099	2.0073	1.7619	1.6143	1.6464	2.1563	2.4798					2.4798	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	18	Southern Africa	1	426	Lesotho	LSO	1	28.25362195	-29.58041814	_T	Total or no breakdown by education level	Percent	0					[2000-2006,2008]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2006,2008]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	10.0916	9.3651	10.1005	13.2196	11.109	12.0797	11.2713		11.3897										11.3897	2008
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	154	Northern Europe	1	428	Latvia	LVA	1	26.42461876	56.64196636	_T	Total or no breakdown by education level	Percent	0					[2000-2004,2006-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2004,2006-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.2883	5.4549	5.6088000000000005	5.0673	4.8551		4.7116	4.6562	5.4054	5.5735	5.081	4.937	6.5944	6.9717	5.2688				5.2688	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	11	Western Africa	1	430	Liberia	LBR	1	-9.311879038	6.448381009	_T	Total or no breakdown by education level	Percent	0					[2008,2012]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2008,2012]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.									3.1614				2.7576						2.7576	2012
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	15	Northern Africa	1	434	Libya	LBY	1	18.0295985	27.04042819	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	155	Western Europe	1	438	Liechtenstein	LIE	1	9.552985019	47.14167005	_T	Total or no breakdown by education level	Percent	0					[2003-2004,2006-2008,2011]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2003-2004,2006-2008,2011]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.				2.4601	2.4333		2.0538	1.9212	2.0484			2.556							2.556	2011
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	154	Northern Europe	1	440	Lithuania	LTU	1	23.90517807	55.33680309	_T	Total or no breakdown by education level	Percent	0					[2001-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		5.8404	5.7925	5.1085	5.1692	4.8732	4.8206	4.5906	4.8345	5.5774	5.299	5.1203	4.7669	4.6073	4.4855				4.4855	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	155	Western Europe	1	442	Luxembourg	LUX	1	6.092656563	49.77679538	_T	Total or no breakdown by education level	Percent	0					[2001,2012,2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001,2012,2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		3.5558											4.0904		3.9944				3.9944	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	30	Eastern Asia	1	446	China, Macao Special Administrative Region	MAC	0	113.5665388	22.1237259	_T	Total or no breakdown by education level	Percent	0					[2000-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.3409	2.734	2.862	2.7976	2.2456	2.2907	2.2064	2.0545	2.2079	2.5465	2.6295	2.6852	3.3374	2.0499	2.0321	2.9782			2.9782	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	14	Eastern Africa	1	450	Madagascar	MDG	1	46.6982339	-19.38514785	_T	Total or no breakdown by education level	Percent	0					[2000-2009,2011-2013]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2009,2011-2013]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	2.9114	3.2503	2.7162	3.0395	3.2643	3.8482000000000003	3.2825	3.3699	2.9104	3.1775		2.7811	2.7322	2.0823					2.0823	2013
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	14	Eastern Africa	1	454	Malawi	MWI	1	33.4884625	-13.40819859	_T	Total or no breakdown by education level	Percent	0					[2000-2001,2003,2010-2011,2013-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2001,2003,2010-2011,2013-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.248	4.509		3.2157							3.5398	4.1526		5.4162	4.8398	5.6087	4.7486		4.7486	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	35	South-eastern Asia	1	458	Malaysia	MYS	1	116.8346314	5.452415309	_T	Total or no breakdown by education level	Percent	0					[2000-2004,2006-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2004,2006-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.9716000000000005	7.4845	7.658	7.5029	5.9239		4.4858	4.3725	3.9585	5.9742	4.9665	5.7629	5.739	5.4812	5.2126	4.9761	4.8275		4.8275	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	34	Southern Asia	1	462	Maldives	MDV	1	73.09672546	-0.614385021	_T	Total or no breakdown by education level	Percent	0			[2002,2004]: Estimate.	[2002,2004]: Données estimatives.	[2002-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			5.7919	5.3241	4.6616	5.0168	4.6452	4.4179	4.4703	5.7749	4.1175	3.5066	3.7604	3.8001	3.4705	4.4787	4.2501		4.2501	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	11	Western Africa	1	466	Mali	MLI	1	-3.522016039	17.35311254	_T	Total or no breakdown by education level	Percent	0					[2000-2005,2008-2015]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2005,2008-2015]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	2.9716	2.6585	2.8962	3.8056	3.8592	3.5221999999999998			3.4203	3.8728	3.3439	3.7542	3.4795	3.2828	3.6374	3.8014			3.8014	2015
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	39	Southern Europe	1	470	Malta	MLT	1	14.44617519	35.89194275	_T	Total or no breakdown by education level	Percent	0					[2002,2004,2007-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2002,2004,2007-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.			3.9492000000000003		4.4608			5.9814	5.5706	5.1704	6.4549	7.7939	6.5237	7.8792	7.2496				7.2496	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	29	Caribbean	1	474	Martinique	MTQ	0	-60.91544135	14.56086108	_T	Total or no breakdown by education level	Percent	0																										
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	11	Western Africa	1	478	Mauritania	MRT	1	-10.33187259	20.26089546	_T	Total or no breakdown by education level	Percent	0			[2004,2016]: Estimate.	[2004,2016]: Données estimatives.	[2001-2004,2006,2008,2010-2013,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2001-2004,2006,2008,2010-2013,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.		2.8395	3.0554	3.1035	2.5169		2.5246		3.5523		3.6043000000000003	3.0522	2.7758000000000003	2.9374000000000002			2.6311		2.6311	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	14	Eastern Africa	1	480	Mauritius	MUS	1	57.568022	-20.28581998	_T	Total or no breakdown by education level	Percent	0					United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	3.8153	3.1698	3.1129	4.4844	4.472	4.2016	3.8181000000000003	3.1854	3.0631	3.0473	3.5515	3.3321	3.4182	3.6158	4.917	4.8867	5.0136	5.082	5.082	2017
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	13	Central America	1	484	Mexico	MEX	1	-102.5148166	23.93378032	_T	Total or no breakdown by education level	Percent	0					[2000-2014]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000-2014]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	4.1341	4.4283	4.6385000000000005	5.1867	4.8002	4.908	4.7491	4.732	4.8582	5.2175	5.192	5.1462	5.1654	4.7424	5.3259				5.3259	2014
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	155	Western Europe	1	492	Monaco	MCO	1	7.424214814	43.73532918	_T	Total or no breakdown by education level	Percent	0					[2000,2004,2009-2014,2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2004,2009-2014,2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	1.2554				1.2439					1.3288	1.3202	1.5914000000000001	1.78	1.3344	1.022		1.371		1.371	2016
3	Education	Éducation	expendedu	109	Public expenditure on education	Public expenditure in education as percent of GDP	SYB112	30	Eastern Asia	1	496	Mongolia	MNG	1	103.0728057	46.83892054	_T	Total or no breakdown by education level	Percent	0					[2000,2002,2004,2007,2009-2016]: United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2018.	[2000,2002,2004,2007,2009-2016]: Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO), Montréal, base de données statistiques de l’Institut de statistique (ISU) de l’UNESCO, dernier accès mai 2018.	5.5504		7.2108		4.3257			4.6901		5.1449	4.6451	4.609	5.1952	4.9408	4.7149	4.177	5.1821		5.1821	2016
