topicId	topicNameEN	topicNameFR	tableCode	tableId	tableName	seriesDesc	seriesCode	parentCode	parentName	countryProfile	refAreaCode	refAreaDesc	ISO3	UN_Member	X	Y	units	multiplier	baseYear	multiplierDesc	footnotesEN	footnotesFR	sourceEN	sourceFR	value_2000	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_latest_year	latest_year
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	500	Montserrat	MSR	0	-62.19261223	16.73558313	Subscriptions per 100 inhabitants	0			[2008,2012-2015]: Estimate.	[2008,2012-2015]: Données estimatives.	[2000,2006-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2006-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	9.87		89.15	72.85	66.31	62.02	84.8	84.0	83.23	88.39	87.63	96.6	96.6	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	15	Northern Africa	1	504	Morocco	MAR	1	-6.281942841	31.8440131	Subscriptions per 100 inhabitants	0			[2014]: Data as at the end of December.	[2014]: Données à la fin de décembre.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	8.16	41.14	52.66	65.31	73.71	80.93	101.07	114.02	119.97	128.53	131.71	126.87	126.87	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	508	Mozambique	MOZ	1	38.18479941	-14.27963886	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.28	7.16	10.84	13.89	19.35	25.56	30.14	31.96	34.94	48.0	69.82	74.24	74.24	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	512	Oman	OMN	1	57.87743482	21.98805614	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	7.39	52.86	71.16	97.29	124.13	149.09	164.34	159.0	159.25	154.65	157.75	159.86	159.86	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	18	Southern Africa	1	516	Namibia	NAM	1	17.21907885	-22.13817068	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	4.32	22.14	29.66	38.46	49.84	76.12	89.5	98.96	95.02	118.43	113.76	102.1	102.1	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	57	Micronesia	1	520	Nauru	NRU	1	166.92313	-0.528742623	Subscriptions per 100 inhabitants	0			[2000]: Estimate.	[2000]: Données estimatives.	[2000,2010-2012]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2010-2012]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	11.95						61.85	66.84	67.78				67.78	2012
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	34	Southern Asia	1	524	Nepal	NPL	1	83.94678863	28.25866332	Subscriptions per 100 inhabitants	0			[2007]: Refer to SNLP subscribers only. [2009]: Data as at the end of March. [2011-2012,2014-2015]: Data as at the end of December.	[2007]: Abonnés à SNPL seulement. [2009]: Données à la fin de mars. [2011-2012,2014-2015]: Données à la fin de décembre.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.04	0.9	4.51	12.6	16.0	21.09	34.25	49.18	60.45	76.85	81.87	96.75	96.75	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	155	Western Europe	1	528	Netherlands	NLD	1	5.331480568	51.86728884	Subscriptions per 100 inhabitants	0			[2010]: Data as at the end of July. [2010]: Decrease due to operator updating their records to exclude inactive subscriptions. [2013-2014]: Excluding data-only subscriptions. [2014]: Data refers to the third quarter.	[2010]: Baisse due à l'exclusion des comptes inactifs par l'un des principaux opérateurs. [2010]: Données à la fin de juillet. [2013-2014]: À l’exclusion des abonnements aux services d’accès aux données. [2014]: Troisième trimestre.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	67.81	97.13	105.62	117.29	124.98	121.66	115.43	118.98	117.97	116.16	116.42	123.54	123.54	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	531	Curaçao	CUW	0	-68.95033464	12.15058042	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	533	Aruba	ABW	0	-69.97050586	12.50878756	Subscriptions per 100 inhabitants	0			[2009-2010,2012-2015]: Estimate.	[2009-2010,2012-2015]: Données estimatives.	[2000,2005-2010,2012-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2005-2010,2012-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	16.51	103.38	108.13	112.22	119.2	126.21	129.73		131.86	134.87	135.07	135.72	135.72	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	534	Sint Maarten (Dutch part)	SXM	0	-63.06198692	18.03926508	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	54	Melanesia	1	540	New Caledonia	NCL	0	165.5067368	-21.41742531	Subscriptions per 100 inhabitants	0			[2006,2012-2015]: Estimate.	[2006,2012-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	23.78	58.7	66.72	74.76	82.06	86.28	89.62	91.0	91.25	93.76	93.56	93.48	93.48	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	54	Melanesia	1	548	Vanuatu	VUT	1	167.0679779	-15.34445547	Subscriptions per 100 inhabitants	0			[2006,2008]: Estimate. [2007]: Refers to mid-year. [2011-2013]: Data refers to subscriptions active in the last 3 months (or 90 days).	[2006,2008]: Données estimatives. [2007]: Données en milieu d’année. [2011-2013]: Les données portent sur les abonnements actifs au cours des trois derniers mois (90 jours).	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.2	6.06	6.99	11.82	15.97	57.05	71.92	56.65	59.08	50.34	60.41	66.25	66.25	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	53	Oceania	1	554	New Zealand	NZL	1	170.4755673	-43.98721568	Subscriptions per 100 inhabitants	0			[2007]: Telecom NZ and Vodafone NZ subscribers. [2008]: Data as at the end of September. [2009]: Data refers to subscriptions active in the last 6 months (or 180 days). [2010-2014]: Data refers to subscriptions active in the last 3 months (or 90 days).	[2007]: Abonnés à Telecom NZ et Vodafone NZ. [2008]: Données à la fin de septembre. [2009]: Les données portent sur les abonnements actifs pendant les six derniers mois (180 jours). [2010-2014]: Les données portent sur les abonnements actifs au cours des trois derniers mois (90 jours).	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	39.97	85.39	90.85	100.44	107.99	108.72	107.83	109.2	110.36	105.78	112.05	121.83	121.83	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	13	Central America	1	558	Nicaragua	NIC	1	-85.03060315	12.84210839	Subscriptions per 100 inhabitants	0			[2007-2015]: Includes inactive subscriptions. [2012-2014]: Estimate.	[2007-2015]: Y compris les abonnés inactifs. [2012-2014]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.77	20.52	33.13	44.72	54.83	58.23	68.05	81.68	97.66	111.98	114.57	116.11	116.11	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	562	Niger	NER	1	9.400167877	17.42143036	Subscriptions per 100 inhabitants	0			[2007,2009,2013-2015]: Estimate.	[2007,2009,2013-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.02	2.46	3.5300000000000002	6.34	12.88	16.98	23.08	28.72	31.45	39.29	44.44	46.5	46.5	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	566	Nigeria	NGA	1	8.097363256	9.585789025	Subscriptions per 100 inhabitants	0			[2007]: Break in the time series. [2007]: Excluding telemetry subscriptions.	[2007]: Discontinuité dans la série. [2007]: À l’exclusion des abonnements aux services de télémétrie.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.02	13.32	22.55	27.45	41.66	47.96	54.66	57.96	66.8	73.29	77.84	82.19	82.19	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	61	Polynesia	1	570	Niue	NIU	0	-169.8601693	-19.05000475	Subscriptions per 100 inhabitants	0					[2000]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	21.58												21.58	2000
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	154	Northern Europe	1	578	Norway	NOR	1	11.47846389	61.34311134	Subscriptions per 100 inhabitants	0			[2015]: Data as at the end of June.	[2015]: Données à la fin de juin.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	71.78	102.81	104.28	106.71	109.07	110.73	114.48	115.81	116.09	116.27	116.13	113.58	113.58	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	57	Micronesia	1	580	Northern Mariana Islands	MNP	0	145.7582114	15.19099517	Subscriptions per 100 inhabitants	0					[2000]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	4.38												4.38	2000
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	57	Micronesia	1	583	Micronesia (Federated States of)	FSM	1	158.225216	6.880670092	Subscriptions per 100 inhabitants	0			[2008-2009,2011]: Estimate.	[2008-2009,2011]: Données estimatives.	[2000,2005-2013]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2005-2013]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0	13.27	17.61	26.11	26.32	26.45	26.56	26.69	30.19	30.32			30.32	2013
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	57	Micronesia	1	584	Marshall Islands	MHL	1	171.0839119	7.110213497	Subscriptions per 100 inhabitants	0			[2015]: Estimate.	[2015]: Données estimatives.	[2000,2005,2014-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2005,2014-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.86	1.27									29.37	29.25	29.25	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	57	Micronesia	1	585	Palau	PLW	1	134.5733878	7.502307591	Subscriptions per 100 inhabitants	0					[2005-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2005-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.		30.4	41.7	53.14	57.68	62.64	70.89	74.95	82.64	85.79	90.6	111.52	111.52	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	34	Southern Asia	1	586	Pakistan	PAK	1	68.80479684	29.36491634	Subscriptions per 100 inhabitants	0			[2007,2014]: Data as at the end of December. [2015]: Figure is reported after a biometric re-verification of SIMs by all Cellular Mobile Operators.	[2007,2014]: Données à la fin de décembre. [2015]: Le chiffre est rapporté après une nouvelle vérification biométrique des cartes SIM par tous les opérateurs de téléphonie mobile cellulaire.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.21000000000000002	8.08	21.45	38.34	52.7	55.46	57.28	61.81	67.06	70.13	73.33	66.92	66.92	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	13	Central America	1	591	Panama	PAN	1	-81.26616623	8.450965746	Subscriptions per 100 inhabitants	0			[2014]: Provisional data. [2015]: Estimate.	[2014]: Estimation partielle. [2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	13.43	51.95	63.42	86.24	110.18	167.78	180.7	180.08	163.42	160.57	158.05	174.19	174.19	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	54	Melanesia	1	598	Papua New Guinea	PNG	1	145.8587761	-6.756057077	Subscriptions per 100 inhabitants	0			[2007,2011-2015]: Estimate. [2007]: Refers to mid-year; Pacific Economic Survey 2008. [2008-2010]: Global System for Mobile Communications (GSM).	[2007,2011-2015]: Données estimatives. [2007]: Enquête économique sur le Pacifique. [2008-2010]: GSM.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.16	1.23	1.6	4.69	13.34	21.14	27.83	34.22	37.8	40.98	44.93	46.65	46.65	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	5	South America	1	600	Paraguay	PRY	1	-60.54854225	-21.70216237	Subscriptions per 100 inhabitants	0			[2009]: Decrease due to operator updating their records to exclude inactive subscriptions.	[2009]: Baisse due à l'exclusion des comptes inactifs par l'un des principaux opérateurs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	15.34	31.96	53.75	76.64	92.86	88.52	91.66	99.33	101.59	103.69	105.6	105.39	105.39	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	5	South America	1	604	Peru	PER	1	-71.82093277	-13.58939705	Subscriptions per 100 inhabitants	0			[2006]: Estimate. [2011-2013]: Including data-only subscriptions. [2014]: Excluding data-only subscriptions.	[2006]: Données estimatives. [2011-2013]: Y compris les abonnements aux services d'accès aux données. [2014]: À l’exclusion des abonnements aux services d’accès aux données.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	4.9	20.14	32.54	54.42	73.19	85.37	99.5	109.61	98.0	98.08	103.61	109.87	109.87	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	35	South-eastern Asia	1	608	Philippines	PHL	1	120.8601418	14.16591706	Subscriptions per 100 inhabitants	0			[2015]: Estimate.	[2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	8.31	40.52	49.07	64.52	75.37	82.26	88.98	99.09	105.45	104.5	111.22	118.13	118.13	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	151	Eastern Europe	1	616	Poland	POL	1	19.40660158	52.1226733	Subscriptions per 100 inhabitants	0			[2010,2012-2013]: Including data-only subscriptions. [2014]: Break in the time series. [2014]: Excluding data-only subscriptions. [2015]: Estimate.	[2010,2012-2013]: Y compris les abonnements aux services d'accès aux données. [2014]: Discontinuité dans la série. [2014]: À l’exclusion des abonnements aux services d’accès aux données. [2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	17.59	76.34	96.21	108.38	115.02	117.31	122.92	131.29	141.55	149.08	148.89	148.71	148.71	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	39	Southern Europe	1	620	Portugal	PRT	1	-7.961599811	39.68509315	Subscriptions per 100 inhabitants	0			[2009,2012]: Break in the time series. [2009]: Data refers to pre-paid subscriptions active in the last month (or 30 days). [2009]: Data refers to the first quarter. [2010-2011]: Including data-only subscriptions. [2012-2015]: Excluding data-only subscriptions.	[2009,2012]: Discontinuité dans la série. [2009]: Les données portent sur les abonnements prépayés actifs pendant le dernier mois (30 jours). [2009]: Premier trimestre. [2010-2011]: Y compris les abonnements aux services d'accès aux données. [2012-2015]: À l’exclusion des abonnements aux services d’accès aux données.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	64.67	108.91	116.04	127.68	132.92	111.48	115.3	116.39	112.39	113.04	112.11	110.41	110.41	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	624	Guinea-Bissau	GNB	1	-14.40182514	12.11760394	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0	6.95	10.83	19.96	32.97	36.13	42.69	45.11	63.07	55.15	63.48	69.27	69.27	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	35	South-eastern Asia	1	626	Timor-Leste	TLS	1	125.9451052	-8.797497247	Subscriptions per 100 inhabitants	0			[2006,2012-2013]: Estimate. [2007]: Refers to mid-year.	[2006,2012-2013]: Données estimatives. [2007]: Données en milieu d’année.	[2005-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2005-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.		3.32	4.82	7.55	11.9	32.97	43.82	56.02	55.74	57.38	119.38	117.4	117.4	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	630	Puerto Rico	PRI	0	-66.47591017	18.22753799	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	34.71	53.0	58.64	65.03	68.22	72.93	79.09	83.98	82.55	83.65	87.11	87.09	87.09	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	145	Western Asia	1	634	Qatar	QAT	1	51.19152467	25.28355379	Subscriptions per 100 inhabitants	0			[2005-2007]: Includes inactive subscriptions. [2008-2009]: Data refers to subscriptions active in the last 3 months (or 90 days). [2010,2012-2014]: Data refers to active subscriptions only. [2011]: Estimate.	[2005-2007]: Y compris les abonnés inactifs. [2008-2009]: Les données portent sur les abonnements actifs au cours des trois derniers mois (90 jours). [2010,2012-2014]: Les données concernent les abonnements actifs. [2011]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	20.36	87.29	95.06	109.7	105.18	124.6	124.96	120.48	126.86	152.64	145.76	153.59	153.59	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	638	Réunion	REU	0	55.53171398	-21.13183266	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	151	Eastern Europe	1	642	Romania	ROU	1	24.98481009	45.83893563	Subscriptions per 100 inhabitants	0			[2006-2008,2010-2015]: Data refers to pre-paid subscriptions active in the last 6 months (or 180 days).	[2006-2008,2010-2015]: Les données portent sur les abonnements prépayés actifs pendant les six derniers mois (180 jours).	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	11.16	60.39	72.47	92.66	111.4	114.54	111.43	107.39	104.99	105.58	105.91	107.14	107.14	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	151	Eastern Europe	1	643	Russian Federation	RUS	1	99.01404926	61.61899849	Subscriptions per 100 inhabitants	0			[2007-2010,2012-2013]: Includes inactive subscriptions. [2011]: Break in the time series. [2011]: Data refers to active subscriptions only.	[2007-2010,2012-2013]: Y compris les abonnés inactifs. [2011]: Discontinuité dans la série. [2011]: Les données concernent les abonnements actifs.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2.22	83.37	104.84	119.18	138.87	160.1	165.5	142.05	145.33	152.84	155.14	159.95	159.95	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	14	Eastern Africa	1	646	Rwanda	RWA	1	29.92310194	-1.999842114	Subscriptions per 100 inhabitants	0					International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.46	2.36	3.25	6.4	12.94	23.07	32.75	39.9	49.67	56.8	64.02	70.48	70.48	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	652	Saint Barthélemy	BLM	0	-62.83173536	17.89513362	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	11	Western Africa	1	654	Saint Helena	SHN	0	-5.705752501	-15.96503946	Subscriptions per 100 inhabitants	0					[2000,2005,2010,2012-2015]: International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	[2000,2005,2010,2012-2015]: Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	0.0	0.0					0.0		0.0	0.0	0.0	30.72	30.72	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	659	Saint Kitts and Nevis	KNA	1	-62.76628613	17.33994219	Subscriptions per 100 inhabitants	0			[2005]: Data as at the end of December. [2013]: Data as at the end of March. [2013]: Estimate.	[2005]: Données à la fin de décembre. [2013]: Données estimatives. [2013]: Données à la fin de mars.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	2.63	103.79	102.36	127.78	145.76	145.95	152.81	145.36	141.83	142.09	118.64	131.84	131.84	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	660	Anguilla	AIA	0	-63.05651612	18.21525315	Subscriptions per 100 inhabitants	0			[2012-2015]: Estimate.	[2012-2015]: Données estimatives.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	19.54	103.36	132.91	178.97	198.16	182.89	186.63	186.44	184.69	181.82	179.81	177.91	177.91	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	662	Saint Lucia	LCA	1	-60.96529553	13.89405601	Subscriptions per 100 inhabitants	0			[2000,2005]: Estimate. [2014]: Decrease due to change in operator's method of counting pre-paid subscriptions.	[2000,2005]: Données estimatives. [2014]: Baisse due aux modifications apportées à la méthode utilisée par l’opérateur pour calculer le nombre d’abonnements prépayés.	International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2019.	Union internationale des télécommunications (UIT), Genève, la base de données de l’UIT, dernier accès janvier 2019.	1.59	63.88	62.99	86.39	101.34	108.3	111.73	120.78	119.42	116.34	102.59	101.52	101.52	2015
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	29	Caribbean	1	663	Saint Martin (French part)	MAF	0	-63.04505461	18.0882685	Subscriptions per 100 inhabitants	0																				
5	Communication	Communications	cellular	107	Cellular mobile telephone subscriptions	Cellular mobile telephone subscriptions per 100 inhabitants	SYB107	21	Northern America	1	666	Saint Pierre and Miquelon	SPM	0	-56.33682442	46.85812735	Subscriptions per 100 inhabitants	0																				
