parentRegionId,parentRegion_DescEN,parentRegion_DescFR,refAreaType,refAreaCode,isM49,ISO3CD_Code,refAreaDesc,bookNameEng,bookNameFre,capitalCity_Code,capitalCity_DescEN,capitalCity_DescFR,nationalCurrency_Code,nationalCurrency_DescEN,nationalCurrency_DescFR,activeStatus,classType,publicStatus,exportPartner1_Code,exportPartner1_DescEN,exportPartner1_DescFR,importPartner1_Code,importPartner1_DescEN,importPartner1_DescFR,exportPartner2_Code,exportPartner2_DescEN,exportPartner2_DescFR,importPartner2_Code,importPartner2_DescEN,importPartner2_DescFR,exportPartner3_Code,exportPartner3_DescEN,exportPartner3_DescFR,importParnter3_Code,importParnter3_DescEN,importParnter3_DescFR,tradeSystem_Code,tradeSystem_DescEN,tradeSystem_DescFR,tourismArrivalsSeriesType_Code,tourismArrivalsSeriesType_DescEN,tourismArrivalsSeriesType_DescFR
15,Northern Africa,Afrique septentrionale,Area,788,Y,TUN,Tunisia,Tunisia,Tunisie,22646,Tunis,Tunis,TND,Tunisian Dinar (TND),dinar tunisien (TND),Y,2,Y,250,France,France,380,Italy,Italie,380,Italy,Italie,250,France,France,276,Germany,Allemagne,156,China,Chine,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Area,789,Y,,United Arab Emirates (Ajman),Ajman,Adjmân,,,,AED,UAE Dirham (AED),dirham des É.A.U. (AED),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,790,Y,,United Arab Emirates (Fujairah),Fujairah,Foudjaïrah,,,,AED,UAE Dirham (AED),dirham des É.A.U. (AED),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,791,Y,,United Arab Emirates (Umm al Qaiwain),Umm al Qaiwain,Oumm al-Quïwaïn,,,,AED,UAE Dirham (AED),dirham des É.A.U. (AED),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
145,Western Asia,Asie occidentale,Area,792,Y,TUR,Turkey,Turkey,Turquie,22656,Ankara,Ankara,TRY,Turkish Lira (TRY),livre turque (TRY),Y,2,Y,276,Germany,Allemagne,156,China,Chine,826,United Kingdom,Royaume-Uni,276,Germany,Allemagne,784,United Arab Emirates,Émirats arabes unis,643,Russian Federation,Fédération de Russie,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Area,793,Y,,United Arab Emirates (Ras al Khaimah),Ras al Khaimah,Ras al-Khaïmah,,,,AED,UAE Dirham (AED),dirham des É.A.U. (AED),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
143,Central Asia,Asie centrale,Area,795,Y,TKM,Turkmenistan,Turkmenistan,Turkménistan,22739,Ashgabat,Achgabat,TMT,Turkmen. Manat (TMT),manat turkmène (TMT),Y,2,Y,156,China,Chine,792,Turkey,Turquie,4,Afghanistan,Afghanistan,643,Russian Federation,Fédération de Russie,792,Turkey,Turquie,276,Germany,Allemagne,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
29,Caribbean,Caraïbes,Area,796,Y,TCA,Turks and Caicos Islands,Turks and Caicos Islands,Îles Turques-et-Caïques,22742,Cockburn Town,Cockburn Town,USD,US Dollar (USD),dollar des É.-U. (USD),Y,2,Y,840,United States,États-Unis,840,United States,États-Unis,140,Central African Rep.,Rép. centrafricaine,826,United Kingdom,Royaume-Uni,724,Spain,Espagne,214,Dominican Rep.,Rép. dominicaine,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
61,Polynesia,Polynésie,Area,798,Y,TUV,Tuvalu,Tuvalu,Tuvalu,22743,Funafuti,Funafuti,AUD,Australian Dollar (AUD),dollar australien (AUD),Y,2,Y,764,Thailand,Thaïlande,702,Singapore,Singapour,608,Philippines,Philippines,242,Fiji,Fidji,218,Ecuador,Équateur,156,China,Chine,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
14,Eastern Africa,Afrique orientale,Area,800,Y,UGA,Uganda,Uganda,Ouganda,22744,Kampala,Kampala,UGX,Uganda Shilling (UGX),shilling ougandais (UGX),Y,2,Y,404,Kenya,Kenya,156,China,Chine,784,United Arab Emirates,Émirats arabes unis,356,India,Inde,728,South Sudan,Soudan du sud,784,United Arab Emirates,Émirats arabes unis,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
151,Eastern Europe,Europe orientale,Area,804,Y,UKR,Ukraine,Ukraine,Ukraine,22765,Kyiv,Kiev,UAH,Hryvnia (UAH),hryvnia (UAH),Y,2,Y,643,Russian Federation,Fédération de Russie,643,Russian Federation,Fédération de Russie,616,Poland,Pologne,156,China,Chine,792,Turkey,Turquie,276,Germany,Allemagne,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Agency,806,Y,,"United Nations Educational, Scientific and Cultural Organization (UNESCO)",United Nations Educationa,Organisation des Nations,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
39,Southern Europe,Europe méridionale,Area,807,Y,MKD,North Macedonia,North Macedonia,Macédoine du Nord,22802,Skopje,Skopje,MKD,Denar (MKD),denar (MKD),Y,2,Y,276,Germany,Allemagne,276,Germany,Allemagne,688,Serbia,Serbie,826,United Kingdom,Royaume-Uni,100,Bulgaria,Bulgarie,300,Greece,Grèce,S,The special trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce spécial. Voir les Notes techniques pour une explication des Systèmes de commerce.,TCE,Arrivals of non-resident tourists in all types of tourism accommodation establishments.,Arrivées de touristes non résidents dans tous les types d'établissements d'hébergement touristique.
,,,Agency,808,Y,,United Nations Children's Fund (UNICEF),United Nations Children's,Fonds des Nations Unies p,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,809,Y,,United Nations Industrial Development Organization (UNIDO),United Nations Industrial,Organisation des Nations,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
1,World,Monde,Area,810,Y,SUN,Union of Soviet Socialist Republics [former],USSR [former],URSS [anc.],,,,SUR,Soviet Ruble (SUR),rouble soviétique (SUR),N,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,811,Y,,"Union of Soviet Socialist Republics, others",Asia,Asie,,,,,,,N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,813,Y,,United Nations Development Programme (UNDP),United Nations Developmen,Programme des Nations Uni,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,814,Y,,United Nations Conference on Trade and Development (UNCTAD),United Nations Conference,Conférence des Nations Un,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,815,Y,,United Nations Environment Programme (UNEP),United Nations Environmen,Programme des Nations Uni,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,816,Y,,United Nations Centre for Human Settlements (UNCHS) (HABITAT),United Nations Centre for,Centre des Nations Unies,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
15,Northern Africa,Afrique septentrionale,Area,818,Y,EGY,Egypt,Egypt,Égypte,22812,Cairo,Le Caire,EGP,Egyptian Pound (EGP),livre égyptienne (EGP),Y,2,Y,784,United Arab Emirates,Émirats arabes unis,156,China,Chine,380,Italy,Italie,276,Germany,Allemagne,792,Turkey,Turquie,380,Italy,Italie,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Agency,819,Y,,United Nations High Commissioner for Refugees (UNHCR),Office of the United Nati,Haut Commissariat des Nat,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,820,Y,,United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),UNRWA,...,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,821,Y,,United Nations Disaster Relief Organization (UNDRO),Office of the United Nati,Bureau du Coordonnateur d,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,823,Y,,United Nations Population Fund (UNFPA),United Nations Fund for P,Fonds des Nations Unies p,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,824,Y,,United Kingdom of Great Britain and Northern Ireland (England),England,Angleterre,,,,GBP,Pound Sterling (GBP),livre sterling (GBP),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,825,Y,,United Kingdom of Great Britain and Northern Ireland (Wales),Wales,Galles,,,,GBP,Pound Sterling (GBP),livre sterling (GBP),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
154,Northern Europe,Europe septentrionale,Area,826,Y,GBR,United Kingdom of Great Britain and Northern Ireland,United Kingdom,Royaume-Uni,22860,London,Londres,GBP,Pound Sterling (GBP),livre sterling (GBP),Y,2,Y,840,United States,États-Unis,276,Germany,Allemagne,276,Germany,Allemagne,156,China,Chine,528,Netherlands,Pays-Bas,840,United States,États-Unis,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Area,827,Y,,United Kingdom of Great Britain and Northern Ireland (England and Wales),England and Wales,Angleterre et Galles,,,,GBP,Pound Sterling (GBP),livre sterling (GBP),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,828,Y,,United Kingdom of Great Britain and Northern Ireland (Northern Ireland),Northern Ireland,Irlande du Nord,,,,GBP,Pound Sterling (GBP),livre sterling (GBP),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,829,Y,,United Kingdom of Great Britain and Northern Ireland (Scotland),Scotland,Ecosse,,,,GBP,Pound Sterling (GBP),livre sterling (GBP),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
154,Northern Europe,Europe septentrionale,Area,830,Y,,Channel Islands,Channel Islands,Îles Anglo-Normandes,22891,Saint Helier,Saint-Hélier,GBP,Pound Sterling (GBP),livre sterling (GBP),Y,1,Y,,,,,,,,,,,,,,,,,,,,,,,,
154,Northern Europe,Europe septentrionale,Area,831,Y,GGY,Guernsey,Guernsey,Guernesey,,,,GBP,Pound Sterling (GBP),livre sterling (GBP),Y,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
154,Northern Europe,Europe septentrionale,Area,832,Y,JEY,Jersey,Jersey,Jersey,,,,GBP,Pound Sterling (GBP),livre sterling (GBP),Y,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
154,Northern Europe,Europe septentrionale,Area,833,Y,IMN,Isle of Man,Isle of Man,Île de Man,22892,Douglas,Douglas,GBP,Pound Sterling (GBP),livre sterling (GBP),Y,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
14,Eastern Africa,Afrique orientale,Area,834,Y,TZA,United Republic of Tanzania,United Rep. of Tanzania,Rép.-Unie de Tanzanie,22895,Dodoma,Dodoma,TZS,Tanzanian Shilling (TZS),shilling tanzanien (TZS),Y,2,Y,356,India,Inde,156,China,Chine,710,South Africa,Afrique du Sud,356,India,Inde,704,Viet Nam,Viet Nam,784,United Arab Emirates,Émirats arabes unis,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
14,Eastern Africa,Afrique orientale,Area,835,Y,,United Republic of Tanzania (mainland),[use code 834 with footnote],[use code 834 with footnote],,,,,,,N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
14,Eastern Africa,Afrique orientale,Area,836,N,,United Republic of Tanzania (Zanzibar),Zanzibar,Zanzibar,,,,TZS,Tanzanian Shilling (TZS),shilling tanzanien (TZS),Y,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Other,837,Y,,"Bunkers, ship stores","Bunkers, ship stores",Combustible de soute et provisions de bord,,,,,,,Y,1,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Other,838,Y,,Free zones,Free Zones,Zones franches,,,,,,,Y,1,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Other,839,Y,,Undisclosed (Special categories),Undisclosed (Special categories),Pays non divulgués,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
21,Northern America,Amérique septentrionale,Area,840,Y,USA,United States of America,United States of America,États-Unis d’Amérique,23174,"Washington, D.C.","Washington, D.C.",USD,US Dollar (USD),dollar des É.-U. (USD),Y,2,Y,124,Canada,Canada,156,China,Chine,484,Mexico,Mexique,484,Mexico,Mexique,156,China,Chine,124,Canada,Canada,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
21,Northern America,Amérique septentrionale,Area,841,Y,,United States of America-Puerto Rico,[use code 840 and footnote],[use code 840 and footnote],,,,,,,N,-1,Y,,,,,,,,,,,,,,,,,,,,,,,,
21,Northern America,Amérique septentrionale,Area,842,Y,,United States of America-Puerto Rico-United States Virgin Islands,[use code 840 and footnote],[use code 840 and footnote],,,,,,,N,-1,Y,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,843,Y,,United Nations Institute for Training and Research (UNITAR),United Nations Institute,Institut des Nations Unie,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,844,Y,,United Nations University (UNU),United Nations University,Université des Nations Un,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,847,Y,,United States miscellaneous Pacific Islands [former] (Kingman Reef),Kingman Reef,Kingman Reef,,,,USD,US dollar (USD),dollar des É.-U. (USD),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,848,Y,,United States miscellaneous Pacific Islands [former] (Palmyra Atoll),Palmyra,Palmyra,,,,USD,US Dollar (USD),dollar des É.-U. (USD),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
47,Micronesia [former],Micronésie [anc.],Area,849,Y,PUS,United States miscellaneous Pacific Islands [former],United States misc. Pacific Is. [former],É-U diverses îles du Pacifique [anc.],,,,USD,US dollar (USD),dollar des É.-U. (USD),N,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
29,Caribbean,Caraïbes,Area,850,Y,VIR,United States Virgin Islands,United States Virgin Islands,Îles Vierges américaines,23190,Charlotte Amalie,Charlotte Amalie,USD,US Dollar (USD),dollar des É.-U. (USD),Y,2,Y,,,,,,,,,,,,,,,,,,,,,,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
,,,Area,851,Y,,United States Virgin Islands (Saint Croix),Saint Croix,Sainte-Croix,,,,USD,US Dollar (USD),dollar des É.-U. (USD),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,852,Y,,United States Virgin Islands (Saint John),Saint John,Saint-Jean,,,,USD,US Dollar (USD),dollar des É.-U. (USD),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Area,853,Y,,United States Virgin Islands (Saint Thomas),Saint Thomas,Saint-Thomas,,,,USD,US Dollar (USD),dollar des É.-U. (USD),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
11,Western Africa,Afrique occidentale,Area,854,Y,BFA,Burkina Faso,Burkina Faso,Burkina Faso,23192,Ouagadougou,Ouagadougou,XOF,"CFA Franc, BCEAO (XOF)","franc CFA, BCEAO (XOF)",Y,2,Y,756,Switzerland,Suisse,156,China,Chine,356,India,Inde,384,Côte d'Ivoire,Côte d'Ivoire,702,Singapore,Singapour,250,France,France,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,THS,Arrivals of non-resident tourists in hotels and similar establishments.,Arrivées de touristes non résidents dans les hôtels et établissements similaires.
,,,Area,855,Y,,"United States Virgin Islands, others",,,,,,USD,US dollar (USD),dollar des É.-U. (USD),N,3,N,,,,,,,,,,,,,,,,,,,,,,,,
,,,Agency,857,Y,,Universal Postal Union (UPU),Universal Postal Union (U,Union postale universelle,,,,,,,N,1,N,,,,,,,,,,,,,,,,,,,,,,,,
5,South America,Amérique du Sud,Area,858,Y,URY,Uruguay,Uruguay,Uruguay,23193,Montevideo,Montevideo,UYU,Peso Uruguayo (UYU),peso uruguayen (UYU),Y,2,Y,156,China,Chine,156,China,Chine,76,Brazil,Brésil,76,Brazil,Brésil,838,Free Zones,Zones franches,32,Argentina,Argentine,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
143,Central Asia,Asie centrale,Area,860,Y,UZB,Uzbekistan,Uzbekistan,Ouzbékistan,23209,Tashkent,Tachkent,UZS,Uzbekistan Sum (UZS),sum ouzbek (UZS),Y,2,Y,756,Switzerland,Suisse,643,Russian Federation,Fédération de Russie,156,China,Chine,156,China,Chine,643,Russian Federation,Fédération de Russie,398,Kazakhstan,Kazakhstan,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
5,South America,Amérique du Sud,Area,862,Y,VEN,Venezuela (Bolivarian Republic of),Venezuela (Boliv. Rep. of),Venezuela (Rép. boliv. du),23217,Caracas,Caracas,VEF,Bolívar (VEF),bolivar (VEF),Y,2,Y,840,United States,États-Unis,840,United States,États-Unis,156,China,Chine,156,China,Chine,356,India,Inde,484,Mexico,Mexique,G,The general trade system. See the technical notes for an explanation of the trade systems.,Le système du commerce général. Voir les Notes techniques pour une explication des Systèmes de commerce.,TF,Arrivals of non-resident tourists at national borders.,Arrivées de touristes non résidents aux frontières nationales.
35,South-eastern Asia,Asie du Sud-Est,Area,866,Y,VDR,"Viet Nam, Democratic Republic of [former]","Viet Nam, Dem. Rep. of [former]",Viet-Nam du Nord [anc.],,,,VND,Dong (VND),dong (VND),N,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
35,South-eastern Asia,Asie du Sud-Est,Area,868,Y,XVNM,"South Viet-Nam, Republic of [former]","South Viet-Nam, Rep. of [former]",Rép. du Viet-Nam [anc.],,,,VNC,Old Dong (VNC),dong ancienne (VNC),N,2,Y,,,,,,,,,,,,,,,,,,,,,,,,
