goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	basePeriod	typeOfProductCode	typeOfProductDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2005	value_2010	value_2015	value_2016	value_2017	value_latest_year	latest_year
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	45.32447	51.96026	58.56707		62.38777	62.38777	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	42.24966	51.7165	60.13688		64.81247	64.81247	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	38.69347	47.97048	49.6063		57.79468	57.79468	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	040	Austria	155	Western Europe	Country	AUT	1	14.14172472	47.58704857		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available		100.0	100.0		100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	33.33333	36.05442	38.21138	25.4717	34.75936	34.75936	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	54.0783	50.20048	62.93593	49.45175	56.96498	56.96498	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	34.375	17.24138	16.66667	7.31707	31.42857	31.42857	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	59.79487	53.7428	68.6103	56.52778	62.52446	62.52446	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	26.66667	28.57143	32.6087	27.5	39.47368	39.47368	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available			100.0	100.0		100.0	2016
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	044	Bahamas	029	Caribbean	Country	BHS	1	-78.05111663	24.69546597		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available		0.0	50.0	50.0	66.66667	66.66667	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	83.69565	80.69307	67.98623	79.58801	81.40704	81.40704	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	69.81936	69.39186	64.64615	73.84112	66.65122	66.65122	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	47.05882	54.08163	62.11765	64.00911	61.00279	61.00279	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	73.18748	70.46422	65.26069	75.1851	66.96027	66.96027	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	36.26943	53.01205	54.05405	61.18598	46.0396	46.0396	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	66.66667	100.0	33.33333	0.0	50.0	50.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	048	Bahrain	145	Western Asia	Country	BHR	1	50.5490754	26.04407747		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	100.0	75.0		100.0	100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	50.58698	48.9671	49.90548	42.19269	56.81505	56.81505	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	43.9939	40.28527	39.69648	37.21668	44.83225	44.83225	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	35.35529	28.92124	27.62609	27.65198	32.2935	32.2935	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	51.71156	50.55111	52.6561	49.92065	59.32295	59.32295	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	40.87531	46.64948	44.35415	42.89509	48.28855	48.28855	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available			25.0	25.0	66.66667	66.66667	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	050	Bangladesh	034	Southern Asia	Country	BGD	1	89.17660788	22.86961622		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available		0.0	0.0	0.0	100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	73.55372	80.71161	81.7296	81.77215	80.7947	80.7947	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	70.1737	74.39024	74.02113	70.87379	75.29748	75.29748	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	33.60656	56.21118	34.91379	23.90244	47.50693	47.50693	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	72.86096	76.10209	80.59543	78.37134	81.03523	81.03523	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	48.48485	65.11628	62.7451	51.11111	83.87097	83.87097	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	0.0	0.0	100.0	100.0		100.0	2016
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	051	Armenia	145	Western Asia	Country	ARM	1	44.93839317	40.29499741		AGG_OIL	Oil																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	84.96503	76.53479	82.5	84.24658	82.56303	82.56303	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	82.18727	65.15273	78.62758	85.69046	81.46259	81.46259	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	80.64516	88.11881	84.39306	73.26733	48.57143	48.57143	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	81.27877	62.6992	77.41054	86.37902	82.74356	82.74356	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	86.07595	57.5	82.56881	88.29787	81.15942	81.15942	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	100.0	75.0	100.0	100.0		100.0	2016
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	052	Barbados	029	Caribbean	Country	BRB	1	-59.5346489	13.13648273		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	100.0	100.0	100.0		100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	23.924	36.77531	38.17495		43.07206	43.07206	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	37.07863	42.45413	47.68479		52.06669	52.06669	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	31.1174	35.90173	41.30135		48.49358	48.49358	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	38.88901	43.57719	49.09494		53.43993	53.43993	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	33.503	39.56517	47.91753		52.28758	52.28758	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	45.39877	55.55556	50.0		61.29032	61.29032	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	056	Belgium	155	Western Europe	Country	BEL	1	4.660976456	50.64104975		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	66.66667	100.0	33.33333		88.88889	88.88889	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	35.0	35.71429	34.14634	33.89831	38.59649	38.59649	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	52.69978	57.71028	50.67265	52.17391	39.72414	39.72414	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	0.0	0.0	0.0	0.0	2.43902	2.43902	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	60.82192	64.30595	55.96817	62.09386	43.47107	43.47107	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	7.69231	21.73913	11.11111	0.0	9.09091	9.09091	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	0.0					0.0	2005
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	060	Bermuda	021	Northern America	Country	BMU	0	-64.78155012	32.27881922		AGG_OIL	Oil																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	35.71429	54.54545	85.18519	84.21053	75.64103	75.64103	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	35.27697	57.19557	79.20228	79.19463	76.07656	76.07656	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	12.5	50.0	40.0	68.75	31.57895	31.57895	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	35.71429	57.32759	79.64286	78.99543	78.52564	78.52564	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	38.46154	60.0	71.42857	66.66667	87.5	87.5	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available		100.0			100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	064	Bhutan	034	Southern Asia	Country	BTN	1	90.45098484	27.39598568		AGG_OIL	Oil																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	068	Bolivia (Plurinational State of)	005	South America	Country	BOL	1	-64.66224284	-16.71273412		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	75.3507	74.01575	61.51316	60.10101	65.0723	65.0723	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	068	Bolivia (Plurinational State of)	005	South America	Country	BOL	1	-64.66224284	-16.71273412		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	67.68793	75.8963	72.59786	66.4454	75.30601	75.30601	2017
